t,f,m,y,l,r,UseByTechnology
LNDFOR,LND,1,2023,S12,RE1,42.5419
LNDFOR,LND,1,2024,S12,RE1,42.5324
LNDFOR,LND,1,2025,S12,RE1,42.5023
LNDFOR,LND,1,2026,S12,RE1,42.4926
LNDFOR,LND,1,2027,S12,RE1,42.4659
LNDFOR,LND,1,2028,S12,RE1,42.4517
LNDFOR,LND,1,2029,S12,RE1,42.4207
LNDFOR,LND,1,2030,S12,RE1,42.2863
LNDFOR,LND,1,2031,S12,RE1,42.2863
LNDFOR,LND,1,2032,S12,RE1,42.2863
LNDFOR,LND,1,2033,S12,RE1,42.2863
LNDFOR,LND,1,2034,S12,RE1,42.2863
LNDFOR,LND,1,2035,S12,RE1,42.2863
LNDFOR,WTRPRC,1,2020,S12,RE1,51.1258
LNDFOR,WTRPRC,1,2021,S12,RE1,51.0921
LNDFOR,WTRPRC,1,2022,S12,RE1,51.0812
LNDFOR,WTRPRC,1,2023,S12,RE1,51.0503
LNDFOR,WTRPRC,1,2024,S12,RE1,51.0389
LNDFOR,WTRPRC,1,2025,S12,RE1,51.0027
LNDFOR,WTRPRC,1,2026,S12,RE1,50.9912
LNDFOR,WTRPRC,1,2027,S12,RE1,50.959
LNDFOR,WTRPRC,1,2028,S12,RE1,50.9421
LNDFOR,WTRPRC,1,2029,S12,RE1,50.9049
LNDFOR,WTRPRC,1,2030,S12,RE1,50.7436
LNDFOR,WTRPRC,1,2031,S12,RE1,50.7436
LNDFOR,WTRPRC,1,2032,S12,RE1,50.7436
LNDFOR,WTRPRC,1,2033,S12,RE1,50.7436
LNDFOR,WTRPRC,1,2034,S12,RE1,50.7436
LNDFOR,WTRPRC,1,2035,S12,RE1,50.7436
LNDMAIIRR,AGRDSL,1,2020,S12,RE1,0.028
LNDMAIIRR,AGRDSL,1,2021,S12,RE1,0.0607
LNDMAIIRR,AGRDSL,1,2022,S12,RE1,0.0937
LNDMAIIRR,AGRDSL,1,2023,S12,RE1,0.1265
LNDMAIIRR,AGRDSL,1,2024,S12,RE1,0.1594
LNDMAIIRR,AGRDSL,1,2025,S12,RE1,0.1943
LNDMAIIRR,AGRDSL,1,2026,S12,RE1,0.2273
LNDMAIIRR,AGRDSL,1,2027,S12,RE1,0.2604
LNDMAIIRR,AGRDSL,1,2028,S12,RE1,0.2955
LNDMAIIRR,AGRDSL,1,2029,S12,RE1,0.3306
LNDMAIIRR,AGRDSL,1,2030,S12,RE1,0.3659
LNDMAIIRR,AGRDSL,1,2031,S12,RE1,0.376
LNDMAIIRR,AGRDSL,1,2032,S12,RE1,0.3862
LNDMAIIRR,AGRDSL,1,2033,S12,RE1,0.3964
LNDMAIIRR,AGRDSL,1,2034,S12,RE1,0.4066
LNDMAIIRR,AGRDSL,1,2035,S12,RE1,0.417
LNDMAIIRR,AGRWAT,1,2020,S12,RE1,0.0171
LNDMAIIRR,AGRWAT,1,2021,S12,RE1,0.0372
LNDMAIIRR,AGRWAT,1,2022,S12,RE1,0.0574
LNDMAIIRR,AGRWAT,1,2023,S12,RE1,0.0774
LNDMAIIRR,AGRWAT,1,2024,S12,RE1,0.0976
LNDMAIIRR,AGRWAT,1,2025,S12,RE1,0.119
LNDMAIIRR,AGRWAT,1,2026,S12,RE1,0.1391
LNDMAIIRR,AGRWAT,1,2027,S12,RE1,0.1594
LNDMAIIRR,AGRWAT,1,2028,S12,RE1,0.1809
LNDMAIIRR,AGRWAT,1,2029,S12,RE1,0.2024
LNDMAIIRR,AGRWAT,1,2030,S12,RE1,0.224
LNDMAIIRR,AGRWAT,1,2031,S12,RE1,0.2302
LNDMAIIRR,AGRWAT,1,2032,S12,RE1,0.2365
LNDMAIIRR,AGRWAT,1,2033,S12,RE1,0.2427
LNDMAIIRR,AGRWAT,1,2034,S12,RE1,0.2489
LNDMAIIRR,AGRWAT,1,2035,S12,RE1,0.2553
LNDMAIIRR,LND,1,2020,S12,RE1,0.0571
LNDMAIIRR,LND,1,2021,S12,RE1,0.124
LNDMAIIRR,LND,1,2022,S12,RE1,0.1912
LNDMAIIRR,LND,1,2023,S12,RE1,0.2581
LNDMAIIRR,LND,1,2024,S12,RE1,0.3253
LNDMAIIRR,LND,1,2025,S12,RE1,0.3966
LNDMAIIRR,LND,1,2026,S12,RE1,0.4638
LNDMAIIRR,LND,1,2027,S12,RE1,0.5315
LNDMAIIRR,LND,1,2028,S12,RE1,0.6031
LNDMAIIRR,LND,1,2029,S12,RE1,0.6747
LNDMAIIRR,LND,1,2030,S12,RE1,0.7467
LNDMAIIRR,LND,1,2031,S12,RE1,0.7674
LNDMAIIRR,LND,1,2032,S12,RE1,0.7882
LNDMAIIRR,LND,1,2033,S12,RE1,0.809
LNDMAIIRR,LND,1,2034,S12,RE1,0.8298
LNDMAIIRR,LND,1,2035,S12,RE1,0.8509
LNDMAIIRR,WTRPRC,1,2020,S12,RE1,0.0685
LNDMAIIRR,WTRPRC,1,2021,S12,RE1,0.1488
LNDMAIIRR,WTRPRC,1,2022,S12,RE1,0.2295
LNDMAIIRR,WTRPRC,1,2023,S12,RE1,0.3097
LNDMAIIRR,WTRPRC,1,2024,S12,RE1,0.3904
LNDMAIIRR,WTRPRC,1,2025,S12,RE1,0.4759
LNDMAIIRR,WTRPRC,1,2026,S12,RE1,0.5566
LNDMAIIRR,WTRPRC,1,2027,S12,RE1,0.6377
LNDMAIIRR,WTRPRC,1,2028,S12,RE1,0.7237
LNDMAIIRR,WTRPRC,1,2029,S12,RE1,0.8096
LNDMAIIRR,WTRPRC,1,2030,S12,RE1,0.896
LNDMAIIRR,WTRPRC,1,2031,S12,RE1,0.9209
LNDMAIIRR,WTRPRC,1,2032,S12,RE1,0.9459
LNDMAIIRR,WTRPRC,1,2033,S12,RE1,0.9708
LNDMAIIRR,WTRPRC,1,2034,S12,RE1,0.9957
LNDMAIIRR,WTRPRC,1,2035,S12,RE1,1.0211
LNDMAIRNF,AGRDSL,1,2020,S12,RE1,0.2025
LNDMAIRNF,AGRDSL,1,2021,S12,RE1,0.1823
LNDMAIRNF,AGRDSL,1,2022,S12,RE1,0.162
LNDMAIRNF,AGRDSL,1,2023,S12,RE1,0.1418
LNDMAIRNF,AGRDSL,1,2024,S12,RE1,0.1215
LNDMAIRNF,AGRDSL,1,2025,S12,RE1,0.1013
LNDMAIRNF,AGRDSL,1,2026,S12,RE1,0.081
LNDMAIRNF,AGRDSL,1,2027,S12,RE1,0.0608
LNDMAIRNF,AGRDSL,1,2028,S12,RE1,0.0405
LNDMAIRNF,AGRDSL,1,2029,S12,RE1,0.0203
LNDMAIRNF,AGRDSL,1,2030,S12,RE1,0.0
LNDMAIRNF,AGRDSL,1,2031,S12,RE1,0.0
LNDMAIRNF,AGRDSL,1,2032,S12,RE1,0.0
LNDMAIRNF,AGRDSL,1,2033,S12,RE1,0.0
LNDMAIRNF,AGRDSL,1,2034,S12,RE1,0.0
LNDMAIRNF,AGRDSL,1,2035,S12,RE1,0.0
LNDMAIRNF,LND,1,2020,S12,RE1,0.6888
LNDMAIRNF,LND,1,2021,S12,RE1,0.6199
LNDMAIRNF,LND,1,2022,S12,RE1,0.551
LNDMAIRNF,LND,1,2023,S12,RE1,0.4822
LNDMAIRNF,LND,1,2024,S12,RE1,0.4133
LNDMAIRNF,LND,1,2025,S12,RE1,0.3444
LNDMAIRNF,LND,1,2026,S12,RE1,0.2755
LNDMAIRNF,LND,1,2027,S12,RE1,0.2066
LNDMAIRNF,LND,1,2028,S12,RE1,0.1378
LNDMAIRNF,LND,1,2029,S12,RE1,0.0689
LNDMAIRNF,LND,1,2030,S12,RE1,0.0
LNDMAIRNF,LND,1,2031,S12,RE1,0.0
LNDMAIRNF,LND,1,2032,S12,RE1,0.0
LNDMAIRNF,LND,1,2033,S12,RE1,0.0
LNDMAIRNF,LND,1,2034,S12,RE1,0.0
LNDMAIRNF,LND,1,2035,S12,RE1,0.0
LNDMAIRNF,WTRPRC,1,2020,S12,RE1,0.8266
LNDMAIRNF,WTRPRC,1,2021,S12,RE1,0.7439
LNDMAIRNF,WTRPRC,1,2022,S12,RE1,0.6612
LNDMAIRNF,WTRPRC,1,2023,S12,RE1,0.5786
LNDMAIRNF,WTRPRC,1,2024,S12,RE1,0.4959
LNDMAIRNF,WTRPRC,1,2025,S12,RE1,0.4133
LNDMAIRNF,WTRPRC,1,2026,S12,RE1,0.3306
LNDMAIRNF,WTRPRC,1,2027,S12,RE1,0.248
LNDMAIRNF,WTRPRC,1,2028,S12,RE1,0.1653
LNDMAIRNF,WTRPRC,1,2029,S12,RE1,0.0827
LNDMAIRNF,WTRPRC,1,2030,S12,RE1,0.0
LNDMAIRNF,WTRPRC,1,2031,S12,RE1,0.0
LNDMAIRNF,WTRPRC,1,2032,S12,RE1,0.0
LNDMAIRNF,WTRPRC,1,2033,S12,RE1,0.0
LNDMAIRNF,WTRPRC,1,2034,S12,RE1,0.0
LNDMAIRNF,WTRPRC,1,2035,S12,RE1,0.0
LNDRICIRR,AGRDSL,1,2020,S12,RE1,0.0453
LNDRICIRR,AGRDSL,1,2021,S12,RE1,0.0525
LNDRICIRR,AGRDSL,1,2022,S12,RE1,0.0612
LNDRICIRR,AGRDSL,1,2023,S12,RE1,0.0701
LNDRICIRR,AGRDSL,1,2024,S12,RE1,0.079
LNDRICIRR,AGRDSL,1,2025,S12,RE1,0.0879
LNDRICIRR,AGRDSL,1,2026,S12,RE1,0.0969
LNDRICIRR,AGRDSL,1,2027,S12,RE1,0.1058
LNDRICIRR,AGRDSL,1,2028,S12,RE1,0.1149
LNDRICIRR,AGRDSL,1,2029,S12,RE1,0.124
LNDRICIRR,AGRDSL,1,2030,S12,RE1,0.1332
LNDRICIRR,AGRDSL,1,2031,S12,RE1,0.1358
LNDRICIRR,AGRDSL,1,2032,S12,RE1,0.1385
LNDRICIRR,AGRDSL,1,2033,S12,RE1,0.1414
LNDRICIRR,AGRDSL,1,2034,S12,RE1,0.1442
LNDRICIRR,AGRDSL,1,2035,S12,RE1,0.147
LNDRICIRR,AGRWAT,1,2020,S12,RE1,0.0416
LNDRICIRR,AGRWAT,1,2021,S12,RE1,0.0482
LNDRICIRR,AGRWAT,1,2022,S12,RE1,0.0562
LNDRICIRR,AGRWAT,1,2023,S12,RE1,0.0643
LNDRICIRR,AGRWAT,1,2024,S12,RE1,0.0725
LNDRICIRR,AGRWAT,1,2025,S12,RE1,0.0807
LNDRICIRR,AGRWAT,1,2026,S12,RE1,0.089
LNDRICIRR,AGRWAT,1,2027,S12,RE1,0.0972
LNDRICIRR,AGRWAT,1,2028,S12,RE1,0.1055
LNDRICIRR,AGRWAT,1,2029,S12,RE1,0.1139
LNDRICIRR,AGRWAT,1,2030,S12,RE1,0.1223
LNDRICIRR,AGRWAT,1,2031,S12,RE1,0.1247
LNDRICIRR,AGRWAT,1,2032,S12,RE1,0.1272
LNDRICIRR,AGRWAT,1,2033,S12,RE1,0.1298
LNDRICIRR,AGRWAT,1,2034,S12,RE1,0.1324
LNDRICIRR,AGRWAT,1,2035,S12,RE1,0.135
LNDRICIRR,LND,1,2020,S12,RE1,0.0924
LNDRICIRR,LND,1,2021,S12,RE1,0.1071
LNDRICIRR,LND,1,2022,S12,RE1,0.125
LNDRICIRR,LND,1,2023,S12,RE1,0.143
LNDRICIRR,LND,1,2024,S12,RE1,0.1611
LNDRICIRR,LND,1,2025,S12,RE1,0.1794
LNDRICIRR,LND,1,2026,S12,RE1,0.1977
LNDRICIRR,LND,1,2027,S12,RE1,0.216
LNDRICIRR,LND,1,2028,S12,RE1,0.2344
LNDRICIRR,LND,1,2029,S12,RE1,0.2531
LNDRICIRR,LND,1,2030,S12,RE1,0.2717
LNDRICIRR,LND,1,2031,S12,RE1,0.2772
LNDRICIRR,LND,1,2032,S12,RE1,0.2827
LNDRICIRR,LND,1,2033,S12,RE1,0.2885
LNDRICIRR,LND,1,2034,S12,RE1,0.2942
LNDRICIRR,LND,1,2035,S12,RE1,0.3001
LNDRICIRR,WTRPRC,1,2020,S12,RE1,0.1109
LNDRICIRR,WTRPRC,1,2021,S12,RE1,0.1285
LNDRICIRR,WTRPRC,1,2022,S12,RE1,0.15
LNDRICIRR,WTRPRC,1,2023,S12,RE1,0.1716
LNDRICIRR,WTRPRC,1,2024,S12,RE1,0.1934
LNDRICIRR,WTRPRC,1,2025,S12,RE1,0.2152
LNDRICIRR,WTRPRC,1,2026,S12,RE1,0.2372
LNDRICIRR,WTRPRC,1,2027,S12,RE1,0.2592
LNDRICIRR,WTRPRC,1,2028,S12,RE1,0.2813
LNDRICIRR,WTRPRC,1,2029,S12,RE1,0.3038
LNDRICIRR,WTRPRC,1,2030,S12,RE1,0.3261
LNDRICIRR,WTRPRC,1,2031,S12,RE1,0.3326
LNDRICIRR,WTRPRC,1,2032,S12,RE1,0.3393
LNDRICIRR,WTRPRC,1,2033,S12,RE1,0.3462
LNDRICIRR,WTRPRC,1,2034,S12,RE1,0.353
LNDRICIRR,WTRPRC,1,2035,S12,RE1,0.3601
LNDRICRNF,AGRDSL,1,2020,S12,RE1,0.0703
LNDRICRNF,AGRDSL,1,2021,S12,RE1,0.0633
LNDRICRNF,AGRDSL,1,2022,S12,RE1,0.0562
LNDRICRNF,AGRDSL,1,2023,S12,RE1,0.0492
LNDRICRNF,AGRDSL,1,2024,S12,RE1,0.0422
LNDRICRNF,AGRDSL,1,2025,S12,RE1,0.0351
LNDRICRNF,AGRDSL,1,2026,S12,RE1,0.0281
LNDRICRNF,AGRDSL,1,2027,S12,RE1,0.0211
LNDRICRNF,AGRDSL,1,2028,S12,RE1,0.0141
LNDRICRNF,AGRDSL,1,2029,S12,RE1,0.007
LNDRICRNF,AGRDSL,1,2030,S12,RE1,0.0
LNDRICRNF,AGRDSL,1,2031,S12,RE1,0.0
LNDRICRNF,AGRDSL,1,2032,S12,RE1,0.0
LNDRICRNF,AGRDSL,1,2033,S12,RE1,0.0
LNDRICRNF,AGRDSL,1,2034,S12,RE1,0.0
LNDRICRNF,AGRDSL,1,2035,S12,RE1,0.0
LNDRICRNF,LND,1,2020,S12,RE1,0.2391
LNDRICRNF,LND,1,2021,S12,RE1,0.2152
LNDRICRNF,LND,1,2022,S12,RE1,0.1912
LNDRICRNF,LND,1,2023,S12,RE1,0.1673
LNDRICRNF,LND,1,2024,S12,RE1,0.1435
LNDRICRNF,LND,1,2025,S12,RE1,0.1194
LNDRICRNF,LND,1,2026,S12,RE1,0.0956
LNDRICRNF,LND,1,2027,S12,RE1,0.0717
LNDRICRNF,LND,1,2028,S12,RE1,0.0479
LNDRICRNF,LND,1,2029,S12,RE1,0.0239
LNDRICRNF,LND,1,2030,S12,RE1,0.0
LNDRICRNF,LND,1,2031,S12,RE1,0.0
LNDRICRNF,LND,1,2032,S12,RE1,0.0
LNDRICRNF,LND,1,2033,S12,RE1,0.0
LNDRICRNF,LND,1,2034,S12,RE1,0.0
LNDRICRNF,LND,1,2035,S12,RE1,0.0
LNDRICRNF,WTRPRC,1,2020,S12,RE1,0.2869
LNDRICRNF,WTRPRC,1,2021,S12,RE1,0.2582
LNDRICRNF,WTRPRC,1,2022,S12,RE1,0.2294
LNDRICRNF,WTRPRC,1,2023,S12,RE1,0.2008
LNDRICRNF,WTRPRC,1,2024,S12,RE1,0.1722
LNDRICRNF,WTRPRC,1,2025,S12,RE1,0.1433
LNDRICRNF,WTRPRC,1,2026,S12,RE1,0.1147
LNDRICRNF,WTRPRC,1,2027,S12,RE1,0.0861
LNDRICRNF,WTRPRC,1,2028,S12,RE1,0.0575
LNDRICRNF,WTRPRC,1,2029,S12,RE1,0.0286
LNDRICRNF,WTRPRC,1,2030,S12,RE1,0.0
LNDRICRNF,WTRPRC,1,2031,S12,RE1,0.0
LNDRICRNF,WTRPRC,1,2032,S12,RE1,0.0
LNDRICRNF,WTRPRC,1,2033,S12,RE1,0.0
LNDRICRNF,WTRPRC,1,2034,S12,RE1,0.0
LNDRICRNF,WTRPRC,1,2035,S12,RE1,0.0
LNDWAT,LND,1,2020,S12,RE1,4.1979
LNDWAT,LND,1,2021,S12,RE1,4.2035
LNDWAT,LND,1,2022,S12,RE1,4.2035
LNDWAT,LND,1,2023,S12,RE1,4.2035
LNDWAT,LND,1,2024,S12,RE1,4.2035
LNDWAT,LND,1,2025,S12,RE1,4.2035
LNDWAT,LND,1,2026,S12,RE1,4.2035
LNDWAT,LND,1,2027,S12,RE1,4.2035
LNDWAT,LND,1,2028,S12,RE1,4.2035
LNDWAT,LND,1,2029,S12,RE1,4.2035
LNDWAT,LND,1,2030,S12,RE1,3.6937
LNDWAT,LND,1,2031,S12,RE1,3.9066
LNDWAT,LND,1,2032,S12,RE1,4.2035
LNDWAT,LND,1,2033,S12,RE1,4.1434
LNDWAT,LND,1,2034,S12,RE1,4.1001
LNDWAT,LND,1,2035,S12,RE1,4.0395
LNDWAT,WTRPRC,1,2020,S12,RE1,5.0374
LNDWAT,WTRPRC,1,2021,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2022,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2023,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2024,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2025,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2026,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2027,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2028,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2029,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2030,S12,RE1,4.4324
LNDWAT,WTRPRC,1,2031,S12,RE1,4.6879
LNDWAT,WTRPRC,1,2032,S12,RE1,5.0442
LNDWAT,WTRPRC,1,2033,S12,RE1,4.9721
LNDWAT,WTRPRC,1,2034,S12,RE1,4.9201
LNDWAT,WTRPRC,1,2035,S12,RE1,4.8474
PWRCOA,COA,1,2020,S12,RE1,55.2263
PWRCOA,COA,1,2021,S12,RE1,61.0406
PWRCOA,COA,1,2022,S12,RE1,63.5766
PWRCOA,COA,1,2023,S12,RE1,63.5766
PWRCOA,COA,1,2024,S12,RE1,63.5766
PWRCOA,COA,1,2025,S12,RE1,63.5766
PWRCOA,COA,1,2026,S12,RE1,63.5766
PWRCOA,COA,1,2027,S12,RE1,63.5766
PWRCOA,COA,1,2028,S12,RE1,63.5766
PWRCOA,COA,1,2029,S12,RE1,63.5766
PWRCOA,COA,1,2030,S12,RE1,3.4059
PWRCOA,COA,1,2031,S12,RE1,31.7883
PWRCOA,COA,1,2032,S12,RE1,3.4059
PWRCOA,COA,1,2033,S12,RE1,3.4059
PWRCOA,COA,1,2034,S12,RE1,3.4059
PWRCOA,COA,1,2035,S12,RE1,3.4059
PWRCOA,PWRWAT,1,2020,S12,RE1,0.0048
PWRCOA,PWRWAT,1,2021,S12,RE1,0.0053
PWRCOA,PWRWAT,1,2022,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2023,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2024,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2025,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2026,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2027,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2028,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2029,S12,RE1,0.0055
PWRCOA,PWRWAT,1,2030,S12,RE1,0.0003
PWRCOA,PWRWAT,1,2031,S12,RE1,0.0028
PWRCOA,PWRWAT,1,2032,S12,RE1,0.0003
PWRCOA,PWRWAT,1,2033,S12,RE1,0.0003
PWRCOA,PWRWAT,1,2034,S12,RE1,0.0003
PWRCOA,PWRWAT,1,2035,S12,RE1,0.0003
PWRGAS,GAS,1,2020,S12,RE1,0.0
PWRGAS,GAS,1,2021,S12,RE1,0.0
PWRGAS,GAS,1,2022,S12,RE1,3.1463
PWRGAS,GAS,1,2023,S12,RE1,8.2989
PWRGAS,GAS,1,2024,S12,RE1,13.4345
PWRGAS,GAS,1,2025,S12,RE1,18.8893
PWRGAS,GAS,1,2026,S12,RE1,24.9699
PWRGAS,GAS,1,2027,S12,RE1,31.0524
PWRGAS,GAS,1,2028,S12,RE1,37.4548
PWRGAS,GAS,1,2029,S12,RE1,44.4865
PWRGAS,GAS,1,2030,S12,RE1,91.9422
PWRGAS,GAS,1,2031,S12,RE1,80.6336
PWRGAS,GAS,1,2032,S12,RE1,107.7919
PWRGAS,GAS,1,2033,S12,RE1,116.3482
PWRGAS,GAS,1,2034,S12,RE1,125.5345
PWRGAS,GAS,1,2035,S12,RE1,135.0383
PWRGAS,PWRWAT,1,2020,S12,RE1,0.0
PWRGAS,PWRWAT,1,2021,S12,RE1,0.0
PWRGAS,PWRWAT,1,2022,S12,RE1,0.0003
PWRGAS,PWRWAT,1,2023,S12,RE1,0.0009
PWRGAS,PWRWAT,1,2024,S12,RE1,0.0015
PWRGAS,PWRWAT,1,2025,S12,RE1,0.0021
PWRGAS,PWRWAT,1,2026,S12,RE1,0.0027
PWRGAS,PWRWAT,1,2027,S12,RE1,0.0034
PWRGAS,PWRWAT,1,2028,S12,RE1,0.0041
PWRGAS,PWRWAT,1,2029,S12,RE1,0.0049
PWRGAS,PWRWAT,1,2030,S12,RE1,0.0101
PWRGAS,PWRWAT,1,2031,S12,RE1,0.0089
PWRGAS,PWRWAT,1,2032,S12,RE1,0.0119
PWRGAS,PWRWAT,1,2033,S12,RE1,0.0128
PWRGAS,PWRWAT,1,2034,S12,RE1,0.0138
PWRGAS,PWRWAT,1,2035,S12,RE1,0.0149
PWRHYD,HYD,1,2020,S12,RE1,4.7682
PWRHYD,HYD,1,2021,S12,RE1,4.7682
PWRHYD,HYD,1,2022,S12,RE1,4.7682
PWRHYD,HYD,1,2023,S12,RE1,4.7682
PWRHYD,HYD,1,2024,S12,RE1,4.7682
PWRHYD,HYD,1,2025,S12,RE1,4.7682
PWRHYD,HYD,1,2026,S12,RE1,4.7682
PWRHYD,HYD,1,2027,S12,RE1,4.7682
PWRHYD,HYD,1,2028,S12,RE1,4.7682
PWRHYD,HYD,1,2029,S12,RE1,4.7682
PWRHYD,HYD,1,2030,S12,RE1,4.7682
PWRHYD,HYD,1,2031,S12,RE1,4.7682
PWRHYD,HYD,1,2032,S12,RE1,4.7682
PWRHYD,HYD,1,2033,S12,RE1,4.7682
PWRHYD,HYD,1,2034,S12,RE1,4.7682
PWRHYD,HYD,1,2035,S12,RE1,4.7682
PWRSOL,SOL,1,2020,S12,RE1,0.106
PWRSOL,SOL,1,2021,S12,RE1,0.106
PWRSOL,SOL,1,2022,S12,RE1,0.106
PWRSOL,SOL,1,2023,S12,RE1,0.106
PWRSOL,SOL,1,2024,S12,RE1,0.106
PWRSOL,SOL,1,2025,S12,RE1,0.106
PWRSOL,SOL,1,2026,S12,RE1,0.106
PWRSOL,SOL,1,2027,S12,RE1,0.106
PWRSOL,SOL,1,2028,S12,RE1,0.106
PWRSOL,SOL,1,2029,S12,RE1,0.106
PWRSOL,SOL,1,2030,S12,RE1,0.106
PWRSOL,SOL,1,2031,S12,RE1,0.106
PWRSOL,SOL,1,2032,S12,RE1,0.106
PWRSOL,SOL,1,2033,S12,RE1,0.106
PWRSOL,SOL,1,2034,S12,RE1,0.106
PWRSOL,SOL,1,2035,S12,RE1,0.106
PWRTRN,ELC001,1,2020,S12,RE1,25.6406
PWRTRN,ELC001,1,2021,S12,RE1,27.5787
PWRTRN,ELC001,1,2022,S12,RE1,29.9972
PWRTRN,ELC001,1,2023,S12,RE1,32.5735
PWRTRN,ELC001,1,2024,S12,RE1,35.1413
PWRTRN,ELC001,1,2025,S12,RE1,37.8687
PWRTRN,ELC001,1,2026,S12,RE1,40.909
PWRTRN,ELC001,1,2027,S12,RE1,43.9502
PWRTRN,ELC001,1,2028,S12,RE1,47.1515
PWRTRN,ELC001,1,2029,S12,RE1,50.6673
PWRTRN,ELC001,1,2030,S12,RE1,54.3382
PWRTRN,ELC001,1,2031,S12,RE1,58.1447
PWRTRN,ELC001,1,2032,S12,RE1,62.2631
PWRTRN,ELC001,1,2033,S12,RE1,66.5412
PWRTRN,ELC001,1,2034,S12,RE1,71.1344
PWRTRN,ELC001,1,2035,S12,RE1,75.8863
PWRWND,WND,1,2020,S12,RE1,2.4636
PWRWND,WND,1,2021,S12,RE1,2.4636
PWRWND,WND,1,2022,S12,RE1,2.4636
PWRWND,WND,1,2023,S12,RE1,2.4636
PWRWND,WND,1,2024,S12,RE1,2.4636
PWRWND,WND,1,2025,S12,RE1,2.4636
PWRWND,WND,1,2026,S12,RE1,2.4636
PWRWND,WND,1,2027,S12,RE1,2.4636
PWRWND,WND,1,2028,S12,RE1,2.4636
PWRWND,WND,1,2029,S12,RE1,2.4636
PWRWND,WND,1,2030,S12,RE1,2.4636
PWRWND,WND,1,2031,S12,RE1,2.4636
PWRWND,WND,1,2032,S12,RE1,2.4636
PWRWND,WND,1,2033,S12,RE1,2.4636
PWRWND,WND,1,2034,S12,RE1,2.4636
PWRWND,WND,1,2035,S12,RE1,2.4636
RSCHYD,WTRRUN,1,2020,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2021,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2022,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2023,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2024,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2025,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2026,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2027,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2028,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2029,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2030,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2031,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2032,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2033,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2034,S12,RE1,13.6236
RSCHYD,WTRRUN,1,2035,S12,RE1,13.6236
UPSWTRSUR,WTRRUN,1,2020,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2021,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2022,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2023,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2024,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2025,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2026,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2027,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2028,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2029,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2030,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2031,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2032,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2033,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2034,S12,RE1,0.0
UPSWTRSUR,WTRRUN,1,2035,S12,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2020,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2021,S21,RE1,0.0
DEMAGRGWTWAT,ELC002,1,2022,S21,RE1,0.0594
DEMAGRGWTWAT,ELC002,1,2023,S21,RE1,0.1251
DEMAGRGWTWAT,ELC002,1,2024,S21,RE1,0.1072
DEMAGRGWTWAT,ELC002,1,2025,S21,RE1,0.0894
DEMAGRGWTWAT,ELC002,1,2026,S21,RE1,0.0715
DEMAGRGWTWAT,ELC002,1,2027,S21,RE1,0.0536
DEMAGRGWTWAT,ELC002,1,2028,S21,RE1,0.0357
DEMAGRGWTWAT,ELC002,1,2029,S21,RE1,0.0179
