t,f,m,y,l,r,RateOfUseByTechnology
LNDFOR,WTRPRC,1,2031,S22,RE1,302.045
LNDFOR,WTRPRC,1,2032,S22,RE1,302.045
LNDFOR,WTRPRC,1,2033,S22,RE1,302.045
LNDFOR,WTRPRC,1,2034,S22,RE1,302.045
LNDFOR,WTRPRC,1,2035,S22,RE1,302.045
LNDMAIIRR,AGRDSL,1,2020,S22,RE1,0.1665
LNDMAIIRR,AGRDSL,1,2021,S22,RE1,0.3616
LNDMAIIRR,AGRDSL,1,2022,S22,RE1,0.5577
LNDMAIIRR,AGRDSL,1,2023,S22,RE1,0.7528
LNDMAIIRR,AGRDSL,1,2024,S22,RE1,0.9489
LNDMAIIRR,AGRDSL,1,2025,S22,RE1,1.1567
LNDMAIIRR,AGRDSL,1,2026,S22,RE1,1.3528
LNDMAIIRR,AGRDSL,1,2027,S22,RE1,1.5501
LNDMAIIRR,AGRDSL,1,2028,S22,RE1,1.759
LNDMAIIRR,AGRDSL,1,2029,S22,RE1,1.9678
LNDMAIIRR,AGRDSL,1,2030,S22,RE1,2.1778
LNDMAIIRR,AGRDSL,1,2031,S22,RE1,2.2384
LNDMAIIRR,AGRDSL,1,2032,S22,RE1,2.299
LNDMAIIRR,AGRDSL,1,2033,S22,RE1,2.3596
LNDMAIIRR,AGRDSL,1,2034,S22,RE1,2.4202
LNDMAIIRR,AGRDSL,1,2035,S22,RE1,2.4818
LNDMAIIRR,AGRWAT,1,2020,S22,RE1,0.1019
LNDMAIIRR,AGRWAT,1,2021,S22,RE1,0.2214
LNDMAIIRR,AGRWAT,1,2022,S22,RE1,0.3415
LNDMAIIRR,AGRWAT,1,2023,S22,RE1,0.4609
LNDMAIIRR,AGRWAT,1,2024,S22,RE1,0.581
LNDMAIIRR,AGRWAT,1,2025,S22,RE1,0.7082
LNDMAIIRR,AGRWAT,1,2026,S22,RE1,0.8283
LNDMAIIRR,AGRWAT,1,2027,S22,RE1,0.949
LNDMAIIRR,AGRWAT,1,2028,S22,RE1,1.0769
LNDMAIIRR,AGRWAT,1,2029,S22,RE1,1.2048
LNDMAIIRR,AGRWAT,1,2030,S22,RE1,1.3333
LNDMAIIRR,AGRWAT,1,2031,S22,RE1,1.3704
LNDMAIIRR,AGRWAT,1,2032,S22,RE1,1.4075
LNDMAIIRR,AGRWAT,1,2033,S22,RE1,1.4446
LNDMAIIRR,AGRWAT,1,2034,S22,RE1,1.4817
LNDMAIIRR,AGRWAT,1,2035,S22,RE1,1.5195
LNDMAIIRR,LND,1,2020,S22,RE1,0.3398
LNDMAIIRR,LND,1,2021,S22,RE1,0.7379
LNDMAIIRR,LND,1,2022,S22,RE1,1.1382
LNDMAIIRR,LND,1,2023,S22,RE1,1.5363
LNDMAIIRR,LND,1,2024,S22,RE1,1.9366
LNDMAIIRR,LND,1,2025,S22,RE1,2.3607
LNDMAIIRR,LND,1,2026,S22,RE1,2.7609
LNDMAIIRR,LND,1,2027,S22,RE1,3.1634
LNDMAIIRR,LND,1,2028,S22,RE1,3.5897
LNDMAIIRR,LND,1,2029,S22,RE1,4.016
LNDMAIIRR,LND,1,2030,S22,RE1,4.4445
LNDMAIIRR,LND,1,2031,S22,RE1,4.5681
LNDMAIIRR,LND,1,2032,S22,RE1,4.6918
LNDMAIIRR,LND,1,2033,S22,RE1,4.8155
LNDMAIIRR,LND,1,2034,S22,RE1,4.9391
LNDMAIIRR,LND,1,2035,S22,RE1,5.065
LNDMAIIRR,WTRPRC,1,2020,S22,RE1,0.4078
LNDMAIIRR,WTRPRC,1,2021,S22,RE1,0.8855
LNDMAIIRR,WTRPRC,1,2022,S22,RE1,1.3658
LNDMAIIRR,WTRPRC,1,2023,S22,RE1,1.8436
LNDMAIIRR,WTRPRC,1,2024,S22,RE1,2.3239
LNDMAIIRR,WTRPRC,1,2025,S22,RE1,2.8328
LNDMAIIRR,WTRPRC,1,2026,S22,RE1,3.3131
LNDMAIIRR,WTRPRC,1,2027,S22,RE1,3.7961
LNDMAIIRR,WTRPRC,1,2028,S22,RE1,4.3076
LNDMAIIRR,WTRPRC,1,2029,S22,RE1,4.8192
LNDMAIIRR,WTRPRC,1,2030,S22,RE1,5.3334
LNDMAIIRR,WTRPRC,1,2031,S22,RE1,5.4817
LNDMAIIRR,WTRPRC,1,2032,S22,RE1,5.6302
LNDMAIIRR,WTRPRC,1,2033,S22,RE1,5.7786
LNDMAIIRR,WTRPRC,1,2034,S22,RE1,5.9269
LNDMAIIRR,WTRPRC,1,2035,S22,RE1,6.078
LNDMAIRNF,AGRDSL,1,2020,S22,RE1,1.2054
LNDMAIRNF,AGRDSL,1,2021,S22,RE1,1.0849
LNDMAIRNF,AGRDSL,1,2022,S22,RE1,0.9643
LNDMAIRNF,AGRDSL,1,2023,S22,RE1,0.8438
LNDMAIRNF,AGRDSL,1,2024,S22,RE1,0.7232
LNDMAIRNF,AGRDSL,1,2025,S22,RE1,0.6027
LNDMAIRNF,AGRDSL,1,2026,S22,RE1,0.4822
LNDMAIRNF,AGRDSL,1,2027,S22,RE1,0.3616
LNDMAIRNF,AGRDSL,1,2028,S22,RE1,0.2411
LNDMAIRNF,AGRDSL,1,2029,S22,RE1,0.1205
LNDMAIRNF,AGRDSL,1,2030,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2031,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2032,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2033,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2034,S22,RE1,0.0
LNDMAIRNF,AGRDSL,1,2035,S22,RE1,0.0
LNDMAIRNF,LND,1,2020,S22,RE1,4.1
LNDMAIRNF,LND,1,2021,S22,RE1,3.69
LNDMAIRNF,LND,1,2022,S22,RE1,3.28
LNDMAIRNF,LND,1,2023,S22,RE1,2.87
LNDMAIRNF,LND,1,2024,S22,RE1,2.46
LNDMAIRNF,LND,1,2025,S22,RE1,2.05
LNDMAIRNF,LND,1,2026,S22,RE1,1.64
LNDMAIRNF,LND,1,2027,S22,RE1,1.23
LNDMAIRNF,LND,1,2028,S22,RE1,0.82
LNDMAIRNF,LND,1,2029,S22,RE1,0.41
LNDMAIRNF,LND,1,2030,S22,RE1,0.0
LNDMAIRNF,LND,1,2031,S22,RE1,0.0
LNDMAIRNF,LND,1,2032,S22,RE1,0.0
LNDMAIRNF,LND,1,2033,S22,RE1,0.0
LNDMAIRNF,LND,1,2034,S22,RE1,0.0
LNDMAIRNF,LND,1,2035,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2020,S22,RE1,4.92
LNDMAIRNF,WTRPRC,1,2021,S22,RE1,4.428
LNDMAIRNF,WTRPRC,1,2022,S22,RE1,3.936
LNDMAIRNF,WTRPRC,1,2023,S22,RE1,3.444
LNDMAIRNF,WTRPRC,1,2024,S22,RE1,2.952
LNDMAIRNF,WTRPRC,1,2025,S22,RE1,2.46
LNDMAIRNF,WTRPRC,1,2026,S22,RE1,1.968
LNDMAIRNF,WTRPRC,1,2027,S22,RE1,1.476
LNDMAIRNF,WTRPRC,1,2028,S22,RE1,0.984
LNDMAIRNF,WTRPRC,1,2029,S22,RE1,0.492
LNDMAIRNF,WTRPRC,1,2030,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2031,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2032,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2033,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2034,S22,RE1,0.0
LNDMAIRNF,WTRPRC,1,2035,S22,RE1,0.0
LNDRICIRR,AGRDSL,1,2020,S22,RE1,0.2695
LNDRICIRR,AGRDSL,1,2021,S22,RE1,0.3123
LNDRICIRR,AGRDSL,1,2022,S22,RE1,0.3646
LNDRICIRR,AGRDSL,1,2023,S22,RE1,0.417
LNDRICIRR,AGRDSL,1,2024,S22,RE1,0.47
LNDRICIRR,AGRDSL,1,2025,S22,RE1,0.5232
LNDRICIRR,AGRDSL,1,2026,S22,RE1,0.5765
LNDRICIRR,AGRDSL,1,2027,S22,RE1,0.6299
LNDRICIRR,AGRDSL,1,2028,S22,RE1,0.6837
LNDRICIRR,AGRDSL,1,2029,S22,RE1,0.7383
LNDRICIRR,AGRDSL,1,2030,S22,RE1,0.7926
LNDRICIRR,AGRDSL,1,2031,S22,RE1,0.8084
LNDRICIRR,AGRDSL,1,2032,S22,RE1,0.8246
LNDRICIRR,AGRDSL,1,2033,S22,RE1,0.8414
LNDRICIRR,AGRDSL,1,2034,S22,RE1,0.8581
LNDRICIRR,AGRDSL,1,2035,S22,RE1,0.8752
LNDRICIRR,AGRWAT,1,2020,S22,RE1,0.2475
LNDRICIRR,AGRWAT,1,2021,S22,RE1,0.2868
LNDRICIRR,AGRWAT,1,2022,S22,RE1,0.3348
LNDRICIRR,AGRWAT,1,2023,S22,RE1,0.383
LNDRICIRR,AGRWAT,1,2024,S22,RE1,0.4316
LNDRICIRR,AGRWAT,1,2025,S22,RE1,0.4805
LNDRICIRR,AGRWAT,1,2026,S22,RE1,0.5295
LNDRICIRR,AGRWAT,1,2027,S22,RE1,0.5785
LNDRICIRR,AGRWAT,1,2028,S22,RE1,0.6279
LNDRICIRR,AGRWAT,1,2029,S22,RE1,0.678
LNDRICIRR,AGRWAT,1,2030,S22,RE1,0.7279
LNDRICIRR,AGRWAT,1,2031,S22,RE1,0.7424
LNDRICIRR,AGRWAT,1,2032,S22,RE1,0.7573
LNDRICIRR,AGRWAT,1,2033,S22,RE1,0.7727
LNDRICIRR,AGRWAT,1,2034,S22,RE1,0.788
LNDRICIRR,AGRWAT,1,2035,S22,RE1,0.8038
LNDRICIRR,LND,1,2020,S22,RE1,0.55
LNDRICIRR,LND,1,2021,S22,RE1,0.6373
LNDRICIRR,LND,1,2022,S22,RE1,0.744
LNDRICIRR,LND,1,2023,S22,RE1,0.8511
LNDRICIRR,LND,1,2024,S22,RE1,0.9591
LNDRICIRR,LND,1,2025,S22,RE1,1.0677
LNDRICIRR,LND,1,2026,S22,RE1,1.1766
LNDRICIRR,LND,1,2027,S22,RE1,1.2855
LNDRICIRR,LND,1,2028,S22,RE1,1.3954
LNDRICIRR,LND,1,2029,S22,RE1,1.5067
LNDRICIRR,LND,1,2030,S22,RE1,1.6175
LNDRICIRR,LND,1,2031,S22,RE1,1.6498
LNDRICIRR,LND,1,2032,S22,RE1,1.6829
LNDRICIRR,LND,1,2033,S22,RE1,1.7171
LNDRICIRR,LND,1,2034,S22,RE1,1.7512
LNDRICIRR,LND,1,2035,S22,RE1,1.7862
LNDRICIRR,WTRPRC,1,2020,S22,RE1,0.66
LNDRICIRR,WTRPRC,1,2021,S22,RE1,0.7648
LNDRICIRR,WTRPRC,1,2022,S22,RE1,0.8928
LNDRICIRR,WTRPRC,1,2023,S22,RE1,1.0213
LNDRICIRR,WTRPRC,1,2024,S22,RE1,1.1509
LNDRICIRR,WTRPRC,1,2025,S22,RE1,1.2812
LNDRICIRR,WTRPRC,1,2026,S22,RE1,1.4119
LNDRICIRR,WTRPRC,1,2027,S22,RE1,1.5426
LNDRICIRR,WTRPRC,1,2028,S22,RE1,1.6745
LNDRICIRR,WTRPRC,1,2029,S22,RE1,1.808
LNDRICIRR,WTRPRC,1,2030,S22,RE1,1.941
LNDRICIRR,WTRPRC,1,2031,S22,RE1,1.9798
LNDRICIRR,WTRPRC,1,2032,S22,RE1,2.0195
LNDRICIRR,WTRPRC,1,2033,S22,RE1,2.0605
LNDRICIRR,WTRPRC,1,2034,S22,RE1,2.1014
LNDRICIRR,WTRPRC,1,2035,S22,RE1,2.1434
LNDRICRNF,AGRDSL,1,2020,S22,RE1,0.4184
LNDRICRNF,AGRDSL,1,2021,S22,RE1,0.3766
LNDRICRNF,AGRDSL,1,2022,S22,RE1,0.3346
LNDRICRNF,AGRDSL,1,2023,S22,RE1,0.2928
LNDRICRNF,AGRDSL,1,2024,S22,RE1,0.2511
LNDRICRNF,AGRDSL,1,2025,S22,RE1,0.209
LNDRICRNF,AGRDSL,1,2026,S22,RE1,0.1673
LNDRICRNF,AGRDSL,1,2027,S22,RE1,0.1255
LNDRICRNF,AGRDSL,1,2028,S22,RE1,0.0838
LNDRICRNF,AGRDSL,1,2029,S22,RE1,0.0417
LNDRICRNF,AGRDSL,1,2030,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2031,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2032,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2033,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2034,S22,RE1,0.0
LNDRICRNF,AGRDSL,1,2035,S22,RE1,0.0
LNDRICRNF,LND,1,2020,S22,RE1,1.423
LNDRICRNF,LND,1,2021,S22,RE1,1.281
LNDRICRNF,LND,1,2022,S22,RE1,1.138
LNDRICRNF,LND,1,2023,S22,RE1,0.996
LNDRICRNF,LND,1,2024,S22,RE1,0.854
LNDRICRNF,LND,1,2025,S22,RE1,0.711
LNDRICRNF,LND,1,2026,S22,RE1,0.569
LNDRICRNF,LND,1,2027,S22,RE1,0.427
LNDRICRNF,LND,1,2028,S22,RE1,0.285
LNDRICRNF,LND,1,2029,S22,RE1,0.142
LNDRICRNF,LND,1,2030,S22,RE1,0.0
LNDRICRNF,LND,1,2031,S22,RE1,0.0
LNDRICRNF,LND,1,2032,S22,RE1,0.0
LNDRICRNF,LND,1,2033,S22,RE1,0.0
LNDRICRNF,LND,1,2034,S22,RE1,0.0
LNDRICRNF,LND,1,2035,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2020,S22,RE1,1.7076
LNDRICRNF,WTRPRC,1,2021,S22,RE1,1.5372
LNDRICRNF,WTRPRC,1,2022,S22,RE1,1.3656
LNDRICRNF,WTRPRC,1,2023,S22,RE1,1.1952
LNDRICRNF,WTRPRC,1,2024,S22,RE1,1.0248
LNDRICRNF,WTRPRC,1,2025,S22,RE1,0.8532
LNDRICRNF,WTRPRC,1,2026,S22,RE1,0.6828
LNDRICRNF,WTRPRC,1,2027,S22,RE1,0.5124
LNDRICRNF,WTRPRC,1,2028,S22,RE1,0.342
LNDRICRNF,WTRPRC,1,2029,S22,RE1,0.1704
LNDRICRNF,WTRPRC,1,2030,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2031,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2032,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2033,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2034,S22,RE1,0.0
LNDRICRNF,WTRPRC,1,2035,S22,RE1,0.0
LNDWAT,LND,1,2020,S22,RE1,24.9873
LNDWAT,LND,1,2021,S22,RE1,25.021
LNDWAT,LND,1,2022,S22,RE1,25.021
LNDWAT,LND,1,2023,S22,RE1,25.021
LNDWAT,LND,1,2024,S22,RE1,25.021
LNDWAT,LND,1,2025,S22,RE1,25.021
LNDWAT,LND,1,2026,S22,RE1,25.021
LNDWAT,LND,1,2027,S22,RE1,25.021
LNDWAT,LND,1,2028,S22,RE1,25.021
LNDWAT,LND,1,2029,S22,RE1,25.021
LNDWAT,LND,1,2030,S22,RE1,25.6338
LNDWAT,LND,1,2031,S22,RE1,25.3778
LNDWAT,LND,1,2032,S22,RE1,25.021
LNDWAT,LND,1,2033,S22,RE1,24.6632
LNDWAT,LND,1,2034,S22,RE1,24.4055
LNDWAT,LND,1,2035,S22,RE1,24.0446
LNDWAT,WTRPRC,1,2020,S22,RE1,29.9848
LNDWAT,WTRPRC,1,2021,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2022,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2023,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2024,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2025,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2026,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2027,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2028,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2029,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2030,S22,RE1,30.7606
LNDWAT,WTRPRC,1,2031,S22,RE1,30.4534
LNDWAT,WTRPRC,1,2032,S22,RE1,30.0252
LNDWAT,WTRPRC,1,2033,S22,RE1,29.5958
LNDWAT,WTRPRC,1,2034,S22,RE1,29.2866
LNDWAT,WTRPRC,1,2035,S22,RE1,28.8535
PWRCOA,COA,1,2020,S22,RE1,378.432
PWRCOA,COA,1,2021,S22,RE1,378.432
PWRCOA,COA,1,2022,S22,RE1,378.432
PWRCOA,COA,1,2023,S22,RE1,378.432
PWRCOA,COA,1,2024,S22,RE1,378.432
PWRCOA,COA,1,2025,S22,RE1,378.432
PWRCOA,COA,1,2026,S22,RE1,378.432
PWRCOA,COA,1,2027,S22,RE1,378.432
PWRCOA,COA,1,2028,S22,RE1,378.432
PWRCOA,COA,1,2029,S22,RE1,378.432
PWRCOA,COA,1,2030,S22,RE1,189.216
PWRCOA,COA,1,2031,S22,RE1,189.216
PWRCOA,COA,1,2032,S22,RE1,23.9484
PWRCOA,COA,1,2033,S22,RE1,42.2901
PWRCOA,COA,1,2034,S22,RE1,167.7759
PWRCOA,COA,1,2035,S22,RE1,189.216
PWRCOA,PWRWAT,1,2020,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2021,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2022,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2023,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2024,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2025,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2026,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2027,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2028,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2029,S22,RE1,0.0328
PWRCOA,PWRWAT,1,2030,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2031,S22,RE1,0.0164
PWRCOA,PWRWAT,1,2032,S22,RE1,0.0021
PWRCOA,PWRWAT,1,2033,S22,RE1,0.0037
PWRCOA,PWRWAT,1,2034,S22,RE1,0.0145
PWRCOA,PWRWAT,1,2035,S22,RE1,0.0164
PWRGAS,GAS,1,2020,S22,RE1,6.9422
PWRGAS,GAS,1,2021,S22,RE1,12.1178
PWRGAS,GAS,1,2022,S22,RE1,19.1186
PWRGAS,GAS,1,2023,S22,RE1,25.043
PWRGAS,GAS,1,2024,S22,RE1,28.4014
PWRGAS,GAS,1,2025,S22,RE1,30.3818
PWRGAS,GAS,1,2026,S22,RE1,31.7996
PWRGAS,GAS,1,2027,S22,RE1,30.2484
PWRGAS,GAS,1,2028,S22,RE1,18.9334
PWRGAS,GAS,1,2029,S22,RE1,13.2608
PWRGAS,GAS,1,2030,S22,RE1,122.0724
PWRGAS,GAS,1,2031,S22,RE1,116.575
PWRGAS,GAS,1,2032,S22,RE1,195.4728
PWRGAS,GAS,1,2033,S22,RE1,164.4828
PWRGAS,GAS,1,2034,S22,RE1,46.99
PWRGAS,GAS,1,2035,S22,RE1,5.5
PWRGAS,PWRWAT,1,2020,S22,RE1,0.0008
PWRGAS,PWRWAT,1,2021,S22,RE1,0.0013
PWRGAS,PWRWAT,1,2022,S22,RE1,0.0021
PWRGAS,PWRWAT,1,2023,S22,RE1,0.0028
PWRGAS,PWRWAT,1,2024,S22,RE1,0.0031
PWRGAS,PWRWAT,1,2025,S22,RE1,0.0033
PWRGAS,PWRWAT,1,2026,S22,RE1,0.0035
PWRGAS,PWRWAT,1,2027,S22,RE1,0.0033
PWRGAS,PWRWAT,1,2028,S22,RE1,0.0021
PWRGAS,PWRWAT,1,2029,S22,RE1,0.0015
PWRGAS,PWRWAT,1,2030,S22,RE1,0.0134
PWRGAS,PWRWAT,1,2031,S22,RE1,0.0128
PWRGAS,PWRWAT,1,2032,S22,RE1,0.0215
PWRGAS,PWRWAT,1,2033,S22,RE1,0.0181
PWRGAS,PWRWAT,1,2034,S22,RE1,0.0052
PWRGAS,PWRWAT,1,2035,S22,RE1,0.0006
PWRHYD,HYD,1,2020,S22,RE1,38.4176
PWRHYD,HYD,1,2021,S22,RE1,38.4561
PWRHYD,HYD,1,2022,S22,RE1,38.4904
PWRHYD,HYD,1,2023,S22,RE1,38.5275
PWRHYD,HYD,1,2024,S22,RE1,38.5621
PWRHYD,HYD,1,2025,S22,RE1,38.6047
PWRHYD,HYD,1,2026,S22,RE1,38.6395
PWRHYD,HYD,1,2027,S22,RE1,38.6778
PWRHYD,HYD,1,2028,S22,RE1,38.718
PWRHYD,HYD,1,2029,S22,RE1,38.7615
PWRHYD,HYD,1,2030,S22,RE1,38.8913
PWRHYD,HYD,1,2031,S22,RE1,38.8892
PWRHYD,HYD,1,2032,S22,RE1,38.8764
PWRHYD,HYD,1,2033,S22,RE1,38.8635
PWRHYD,HYD,1,2034,S22,RE1,38.8615
PWRHYD,HYD,1,2035,S22,RE1,38.8489
PWRSOL,SOL,1,2020,S22,RE1,0.0
PWRSOL,SOL,1,2021,S22,RE1,0.0
PWRSOL,SOL,1,2022,S22,RE1,0.0
PWRSOL,SOL,1,2023,S22,RE1,0.0
PWRSOL,SOL,1,2024,S22,RE1,0.0
PWRSOL,SOL,1,2025,S22,RE1,0.0
PWRSOL,SOL,1,2026,S22,RE1,0.0
PWRSOL,SOL,1,2027,S22,RE1,0.0
PWRSOL,SOL,1,2028,S22,RE1,0.0
PWRSOL,SOL,1,2029,S22,RE1,0.0
PWRSOL,SOL,1,2030,S22,RE1,0.0
PWRSOL,SOL,1,2031,S22,RE1,0.0
PWRSOL,SOL,1,2032,S22,RE1,0.0
PWRSOL,SOL,1,2033,S22,RE1,0.0
PWRSOL,SOL,1,2034,S22,RE1,0.0
PWRSOL,SOL,1,2035,S22,RE1,0.0
PWRTRN,ELC001,1,2020,S22,RE1,187.4274
PWRTRN,ELC001,1,2021,S22,RE1,201.48
PWRTRN,ELC001,1,2022,S22,RE1,219.0267
PWRTRN,ELC001,1,2023,S22,RE1,237.7242
PWRTRN,ELC001,1,2024,S22,RE1,256.3689
PWRTRN,ELC001,1,2025,S22,RE1,276.1735
PWRTRN,ELC001,1,2026,S22,RE1,298.262
PWRTRN,ELC001,1,2027,S22,RE1,320.3542
PWRTRN,ELC001,1,2028,S22,RE1,343.6042
PWRTRN,ELC001,1,2029,S22,RE1,369.1512
PWRTRN,ELC001,1,2030,S22,RE1,395.8356
PWRTRN,ELC001,1,2031,S22,RE1,423.5243
PWRTRN,ELC001,1,2032,S22,RE1,453.489
PWRTRN,ELC001,1,2033,S22,RE1,484.6209
PWRTRN,ELC001,1,2034,S22,RE1,518.0483
PWRTRN,ELC001,1,2035,S22,RE1,552.6277
PWRWND,WND,1,2020,S22,RE1,19.3946
PWRWND,WND,1,2021,S22,RE1,30.8211
PWRWND,WND,1,2022,S22,RE1,44.833
PWRWND,WND,1,2023,S22,RE1,60.5312
PWRWND,WND,1,2024,S22,RE1,77.4621
PWRWND,WND,1,2025,S22,RE1,96.2338
PWRWND,WND,1,2026,S22,RE1,117.5787
PWRWND,WND,1,2027,S22,RE1,140.4082
PWRWND,WND,1,2028,S22,RE1,169.2754
PWRWND,WND,1,2029,S22,RE1,197.6153
PWRWND,WND,1,2030,S22,RE1,232.8361
PWRWND,WND,1,2031,S22,RE1,263.2756
PWRWND,WND,1,2032,S22,RE1,308.8935
PWRWND,WND,1,2033,S22,RE1,349.4192
PWRWND,WND,1,2034,S22,RE1,399.7665
PWRWND,WND,1,2035,S22,RE1,447.9568
RSCHYD,WTRRUN,1,2020,S22,RE1,109.7645
RSCHYD,WTRRUN,1,2021,S22,RE1,109.8744
RSCHYD,WTRRUN,1,2022,S22,RE1,109.9724
RSCHYD,WTRRUN,1,2023,S22,RE1,110.0786
RSCHYD,WTRRUN,1,2024,S22,RE1,110.1774
RSCHYD,WTRRUN,1,2025,S22,RE1,110.2992
RSCHYD,WTRRUN,1,2026,S22,RE1,110.3985
RSCHYD,WTRRUN,1,2027,S22,RE1,110.508
RSCHYD,WTRRUN,1,2028,S22,RE1,110.6229
RSCHYD,WTRRUN,1,2029,S22,RE1,110.7472
RSCHYD,WTRRUN,1,2030,S22,RE1,111.1179
RSCHYD,WTRRUN,1,2031,S22,RE1,111.112
RSCHYD,WTRRUN,1,2032,S22,RE1,111.0753
RSCHYD,WTRRUN,1,2033,S22,RE1,111.0386
RSCHYD,WTRRUN,1,2034,S22,RE1,111.033
RSCHYD,WTRRUN,1,2035,S22,RE1,110.9968
UPSWTRSUR,WTRRUN,1,2020,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2021,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2022,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2023,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2024,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2025,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2026,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2027,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2028,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2029,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2030,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2031,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2032,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2033,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2034,S22,RE1,0.0
UPSWTRSUR,WTRRUN,1,2035,S22,RE1,0.0
