r_x,f,t,y,m,r_y,l,r,UseByTechnologyByMode
RE1,AGRWAT,LNDRICIRR,2025,1,RE1,S11,RE1,0.1614
RE1,AGRWAT,LNDRICIRR,2026,1,RE1,S11,RE1,0.1779
RE1,AGRWAT,LNDRICIRR,2027,1,RE1,S11,RE1,0.1944
RE1,AGRWAT,LNDRICIRR,2028,1,RE1,S11,RE1,0.211
RE1,AGRWAT,LNDRICIRR,2029,1,RE1,S11,RE1,0.2278
RE1,AGRWAT,LNDRICIRR,2030,1,RE1,S11,RE1,0.2446
RE1,AGRWAT,LNDRICIRR,2031,1,RE1,S11,RE1,0.2494
RE1,AGRWAT,LNDRICIRR,2032,1,RE1,S11,RE1,0.2545
RE1,AGRWAT,LNDRICIRR,2033,1,RE1,S11,RE1,0.2596
RE1,AGRWAT,LNDRICIRR,2034,1,RE1,S11,RE1,0.2648
RE1,AGRWAT,LNDRICIRR,2035,1,RE1,S11,RE1,0.2701
RE1,LND,LNDRICIRR,2020,1,RE1,S11,RE1,0.1848
RE1,LND,LNDRICIRR,2021,1,RE1,S11,RE1,0.2141
RE1,LND,LNDRICIRR,2022,1,RE1,S11,RE1,0.25
RE1,LND,LNDRICIRR,2023,1,RE1,S11,RE1,0.286
RE1,LND,LNDRICIRR,2024,1,RE1,S11,RE1,0.3223
RE1,LND,LNDRICIRR,2025,1,RE1,S11,RE1,0.3587
RE1,LND,LNDRICIRR,2026,1,RE1,S11,RE1,0.3953
RE1,LND,LNDRICIRR,2027,1,RE1,S11,RE1,0.4319
RE1,LND,LNDRICIRR,2028,1,RE1,S11,RE1,0.4689
RE1,LND,LNDRICIRR,2029,1,RE1,S11,RE1,0.5063
RE1,LND,LNDRICIRR,2030,1,RE1,S11,RE1,0.5435
RE1,LND,LNDRICIRR,2031,1,RE1,S11,RE1,0.5543
RE1,LND,LNDRICIRR,2032,1,RE1,S11,RE1,0.5655
RE1,LND,LNDRICIRR,2033,1,RE1,S11,RE1,0.5769
RE1,LND,LNDRICIRR,2034,1,RE1,S11,RE1,0.5884
RE1,LND,LNDRICIRR,2035,1,RE1,S11,RE1,0.6002
RE1,WTRPRC,LNDRICIRR,2020,1,RE1,S11,RE1,0.2218
RE1,WTRPRC,LNDRICIRR,2021,1,RE1,S11,RE1,0.257
RE1,WTRPRC,LNDRICIRR,2022,1,RE1,S11,RE1,0.3
RE1,WTRPRC,LNDRICIRR,2023,1,RE1,S11,RE1,0.3432
RE1,WTRPRC,LNDRICIRR,2024,1,RE1,S11,RE1,0.3867
RE1,WTRPRC,LNDRICIRR,2025,1,RE1,S11,RE1,0.4305
RE1,WTRPRC,LNDRICIRR,2026,1,RE1,S11,RE1,0.4744
RE1,WTRPRC,LNDRICIRR,2027,1,RE1,S11,RE1,0.5183
RE1,WTRPRC,LNDRICIRR,2028,1,RE1,S11,RE1,0.5626
RE1,WTRPRC,LNDRICIRR,2029,1,RE1,S11,RE1,0.6075
RE1,WTRPRC,LNDRICIRR,2030,1,RE1,S11,RE1,0.6522
RE1,WTRPRC,LNDRICIRR,2031,1,RE1,S11,RE1,0.6652
RE1,WTRPRC,LNDRICIRR,2032,1,RE1,S11,RE1,0.6785
RE1,WTRPRC,LNDRICIRR,2033,1,RE1,S11,RE1,0.6923
RE1,WTRPRC,LNDRICIRR,2034,1,RE1,S11,RE1,0.7061
RE1,WTRPRC,LNDRICIRR,2035,1,RE1,S11,RE1,0.7202
RE1,AGRDSL,LNDRICRNF,2020,1,RE1,S11,RE1,0.1372
RE1,AGRDSL,LNDRICRNF,2021,1,RE1,S11,RE1,0.1265
RE1,AGRDSL,LNDRICRNF,2022,1,RE1,S11,RE1,0.1124
RE1,AGRDSL,LNDRICRNF,2023,1,RE1,S11,RE1,0.0984
RE1,AGRDSL,LNDRICRNF,2024,1,RE1,S11,RE1,0.0844
RE1,AGRDSL,LNDRICRNF,2025,1,RE1,S11,RE1,0.0702
RE1,AGRDSL,LNDRICRNF,2026,1,RE1,S11,RE1,0.0562
RE1,AGRDSL,LNDRICRNF,2027,1,RE1,S11,RE1,0.0422
RE1,AGRDSL,LNDRICRNF,2028,1,RE1,S11,RE1,0.0282
RE1,AGRDSL,LNDRICRNF,2029,1,RE1,S11,RE1,0.014
RE1,LND,LNDRICRNF,2020,1,RE1,S11,RE1,0.4668
RE1,LND,LNDRICRNF,2021,1,RE1,S11,RE1,0.4304
RE1,LND,LNDRICRNF,2022,1,RE1,S11,RE1,0.3824
RE1,LND,LNDRICRNF,2023,1,RE1,S11,RE1,0.3347
RE1,LND,LNDRICRNF,2024,1,RE1,S11,RE1,0.2869
RE1,LND,LNDRICRNF,2025,1,RE1,S11,RE1,0.2389
RE1,LND,LNDRICRNF,2026,1,RE1,S11,RE1,0.1912
RE1,LND,LNDRICRNF,2027,1,RE1,S11,RE1,0.1435
RE1,LND,LNDRICRNF,2028,1,RE1,S11,RE1,0.0958
RE1,LND,LNDRICRNF,2029,1,RE1,S11,RE1,0.0477
RE1,WTRPRC,LNDRICRNF,2020,1,RE1,S11,RE1,0.5602
RE1,WTRPRC,LNDRICRNF,2021,1,RE1,S11,RE1,0.5165
RE1,WTRPRC,LNDRICRNF,2022,1,RE1,S11,RE1,0.4588
RE1,WTRPRC,LNDRICRNF,2023,1,RE1,S11,RE1,0.4016
RE1,WTRPRC,LNDRICRNF,2024,1,RE1,S11,RE1,0.3443
RE1,WTRPRC,LNDRICRNF,2025,1,RE1,S11,RE1,0.2867
RE1,WTRPRC,LNDRICRNF,2026,1,RE1,S11,RE1,0.2294
RE1,WTRPRC,LNDRICRNF,2027,1,RE1,S11,RE1,0.1722
RE1,WTRPRC,LNDRICRNF,2028,1,RE1,S11,RE1,0.1149
RE1,WTRPRC,LNDRICRNF,2029,1,RE1,S11,RE1,0.0573
RE1,LND,LNDWAT,2020,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2021,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2022,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2023,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2024,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2025,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2026,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2027,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2028,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2029,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2030,1,RE1,S11,RE1,8.613
RE1,LND,LNDWAT,2031,1,RE1,S11,RE1,8.5269
RE1,LND,LNDWAT,2032,1,RE1,S11,RE1,8.4071
RE1,LND,LNDWAT,2033,1,RE1,S11,RE1,8.2868
RE1,LND,LNDWAT,2034,1,RE1,S11,RE1,8.2002
RE1,LND,LNDWAT,2035,1,RE1,S11,RE1,8.079
RE1,WTRPRC,LNDWAT,2020,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2021,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2022,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2023,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2024,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2025,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2026,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2027,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2028,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2029,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2030,1,RE1,S11,RE1,10.3355
RE1,WTRPRC,LNDWAT,2031,1,RE1,S11,RE1,10.2323
RE1,WTRPRC,LNDWAT,2032,1,RE1,S11,RE1,10.0885
RE1,WTRPRC,LNDWAT,2033,1,RE1,S11,RE1,9.9442
RE1,WTRPRC,LNDWAT,2034,1,RE1,S11,RE1,9.8403
RE1,WTRPRC,LNDWAT,2035,1,RE1,S11,RE1,9.6948
RE1,ELC001,PWRBATIN,2020,2,RE1,S11,RE1,2.8374
RE1,ELC001,PWRBATIN,2021,2,RE1,S11,RE1,9.6069
RE1,ELC001,PWRBATIN,2022,2,RE1,S11,RE1,10.6723
RE1,ELC001,PWRBATIN,2023,2,RE1,S11,RE1,11.2524
RE1,ELC001,PWRBATIN,2024,2,RE1,S11,RE1,11.6673
RE1,ELC001,PWRBATIN,2025,2,RE1,S11,RE1,12.0079
RE1,ELC001,PWRBATIN,2026,2,RE1,S11,RE1,12.3318
RE1,ELC001,PWRBATIN,2027,2,RE1,S11,RE1,12.3318
RE1,ELC001,PWRBATIN,2028,2,RE1,S11,RE1,12.0046
RE1,ELC001,PWRBATIN,2029,2,RE1,S11,RE1,11.9176
RE1,ELC001,PWRBATIN,2030,2,RE1,S11,RE1,12.3318
RE1,ELC001,PWRBATIN,2031,2,RE1,S11,RE1,21.3257
RE1,ELC001,PWRBATIN,2032,2,RE1,S11,RE1,21.3257
RE1,ELC001,PWRBATIN,2033,2,RE1,S11,RE1,21.3257
RE1,ELC001,PWRBATIN,2034,2,RE1,S11,RE1,21.3257
RE1,ELC001,PWRBATIN,2035,2,RE1,S11,RE1,21.3257
RE1,COA,PWRCOA,2020,1,RE1,S11,RE1,106.3303
RE1,COA,PWRCOA,2021,1,RE1,S11,RE1,112.122
RE1,COA,PWRCOA,2022,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2023,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2024,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2025,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2026,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2027,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2028,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2029,1,RE1,S11,RE1,127.1532
RE1,COA,PWRCOA,2030,1,RE1,S11,RE1,63.5766
RE1,COA,PWRCOA,2031,1,RE1,S11,RE1,46.069
RE1,COA,PWRCOA,2032,1,RE1,S11,RE1,63.5766
RE1,COA,PWRCOA,2033,1,RE1,S11,RE1,63.5766
RE1,COA,PWRCOA,2034,1,RE1,S11,RE1,63.5766
RE1,COA,PWRCOA,2035,1,RE1,S11,RE1,63.5766
RE1,PWRWAT,PWRCOA,2020,1,RE1,S11,RE1,0.0092
RE1,PWRWAT,PWRCOA,2021,1,RE1,S11,RE1,0.0097
RE1,PWRWAT,PWRCOA,2022,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2023,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2024,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2025,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2026,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2027,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2028,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2029,1,RE1,S11,RE1,0.011
RE1,PWRWAT,PWRCOA,2030,1,RE1,S11,RE1,0.0055
RE1,PWRWAT,PWRCOA,2031,1,RE1,S11,RE1,0.004
RE1,PWRWAT,PWRCOA,2032,1,RE1,S11,RE1,0.0055
RE1,PWRWAT,PWRCOA,2033,1,RE1,S11,RE1,0.0055
RE1,PWRWAT,PWRCOA,2034,1,RE1,S11,RE1,0.0055
RE1,PWRWAT,PWRCOA,2035,1,RE1,S11,RE1,0.0055
RE1,GAS,PWRGAS,2021,1,RE1,S11,RE1,10.9399
RE1,GAS,PWRGAS,2022,1,RE1,S11,RE1,4.7084
RE1,GAS,PWRGAS,2023,1,RE1,S11,RE1,7.1838
RE1,GAS,PWRGAS,2024,1,RE1,S11,RE1,8.5933
RE1,GAS,PWRGAS,2025,1,RE1,S11,RE1,9.4354
RE1,GAS,PWRGAS,2026,1,RE1,S11,RE1,10.0068
RE1,GAS,PWRGAS,2027,1,RE1,S11,RE1,9.0879
RE1,GAS,PWRGAS,2028,1,RE1,S11,RE1,4.6891
RE1,GAS,PWRGAS,2029,1,RE1,S11,RE1,2.321
RE1,GAS,PWRGAS,2030,1,RE1,S11,RE1,40.0185
RE1,GAS,PWRGAS,2031,1,RE1,S11,RE1,65.5875
RE1,GAS,PWRGAS,2032,1,RE1,S11,RE1,46.0755
RE1,GAS,PWRGAS,2033,1,RE1,S11,RE1,39.9289
RE1,GAS,PWRGAS,2034,1,RE1,S11,RE1,29.3963
RE1,GAS,PWRGAS,2035,1,RE1,S11,RE1,20.7411
RE1,PWRWAT,PWRGAS,2021,1,RE1,S11,RE1,0.0012
RE1,PWRWAT,PWRGAS,2022,1,RE1,S11,RE1,0.0005
RE1,PWRWAT,PWRGAS,2023,1,RE1,S11,RE1,0.0008
RE1,PWRWAT,PWRGAS,2024,1,RE1,S11,RE1,0.0009
RE1,PWRWAT,PWRGAS,2025,1,RE1,S11,RE1,0.001
RE1,PWRWAT,PWRGAS,2026,1,RE1,S11,RE1,0.0011
RE1,PWRWAT,PWRGAS,2027,1,RE1,S11,RE1,0.001
RE1,PWRWAT,PWRGAS,2028,1,RE1,S11,RE1,0.0005
RE1,PWRWAT,PWRGAS,2029,1,RE1,S11,RE1,0.0003
RE1,PWRWAT,PWRGAS,2030,1,RE1,S11,RE1,0.0044
RE1,PWRWAT,PWRGAS,2031,1,RE1,S11,RE1,0.0072
RE1,PWRWAT,PWRGAS,2032,1,RE1,S11,RE1,0.0051
RE1,PWRWAT,PWRGAS,2033,1,RE1,S11,RE1,0.0044
RE1,PWRWAT,PWRGAS,2034,1,RE1,S11,RE1,0.0032
RE1,PWRWAT,PWRGAS,2035,1,RE1,S11,RE1,0.0023
RE1,HYD,PWRHYD,2020,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2021,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2022,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2023,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2024,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2025,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2026,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2027,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2028,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2029,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2030,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2031,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2032,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2033,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2034,1,RE1,S11,RE1,9.5365
RE1,HYD,PWRHYD,2035,1,RE1,S11,RE1,9.5365
RE1,SOL,PWRSOL,2020,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2021,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2022,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2023,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2024,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2025,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2026,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2027,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2028,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2029,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2030,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2031,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2032,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2033,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2034,1,RE1,S11,RE1,4.1325
RE1,SOL,PWRSOL,2035,1,RE1,S11,RE1,4.1325
RE1,ELC001,PWRTRN,2020,1,RE1,S11,RE1,47.7055
RE1,ELC001,PWRTRN,2021,1,RE1,S11,RE1,51.6138
RE1,ELC001,PWRTRN,2022,1,RE1,S11,RE1,56.4621
RE1,ELC001,PWRTRN,2023,1,RE1,S11,RE1,61.6225
RE1,ELC001,PWRTRN,2024,1,RE1,S11,RE1,66.7686
RE1,ELC001,PWRTRN,2025,1,RE1,S11,RE1,72.2333
RE1,ELC001,PWRTRN,2026,1,RE1,S11,RE1,78.3174
RE1,ELC001,PWRTRN,2027,1,RE1,S11,RE1,84.4062
RE1,ELC001,PWRTRN,2028,1,RE1,S11,RE1,90.8139
RE1,ELC001,PWRTRN,2029,1,RE1,S11,RE1,97.8457
RE1,ELC001,PWRTRN,2030,1,RE1,S11,RE1,105.1903
RE1,ELC001,PWRTRN,2031,1,RE1,S11,RE1,112.8069
RE1,ELC001,PWRTRN,2032,1,RE1,S11,RE1,121.0404
RE1,ELC001,PWRTRN,2033,1,RE1,S11,RE1,129.5911
RE1,ELC001,PWRTRN,2034,1,RE1,S11,RE1,138.7658
RE1,ELC001,PWRTRN,2035,1,RE1,S11,RE1,148.2607
RE1,WND,PWRWND,2020,1,RE1,S11,RE1,5.563
RE1,WND,PWRWND,2021,1,RE1,S11,RE1,8.8404
RE1,WND,PWRWND,2022,1,RE1,S11,RE1,12.8594
RE1,WND,PWRWND,2023,1,RE1,S11,RE1,17.3621
RE1,WND,PWRWND,2024,1,RE1,S11,RE1,22.2184
RE1,WND,PWRWND,2025,1,RE1,S11,RE1,27.6027
RE1,WND,PWRWND,2026,1,RE1,S11,RE1,33.725
RE1,WND,PWRWND,2027,1,RE1,S11,RE1,40.2732
RE1,WND,PWRWND,2028,1,RE1,S11,RE1,48.5531
RE1,WND,PWRWND,2029,1,RE1,S11,RE1,56.6819
RE1,WND,PWRWND,2030,1,RE1,S11,RE1,66.7842
RE1,WND,PWRWND,2031,1,RE1,S11,RE1,76.446
RE1,WND,PWRWND,2032,1,RE1,S11,RE1,88.5997
RE1,WND,PWRWND,2033,1,RE1,S11,RE1,100.2237
RE1,WND,PWRWND,2034,1,RE1,S11,RE1,114.6647
RE1,WND,PWRWND,2035,1,RE1,S11,RE1,128.4872
RE1,WTRRUN,RSCHYD,2020,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2021,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2022,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2023,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2024,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2025,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2026,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2027,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2028,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2029,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2030,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2031,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2032,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2033,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2034,1,RE1,S11,RE1,27.2471
RE1,WTRRUN,RSCHYD,2035,1,RE1,S11,RE1,27.2471
RE1,ELC002,DEMAGRGWTWAT,2022,1,RE1,S12,RE1,0.0301
RE1,ELC002,DEMAGRGWTWAT,2023,1,RE1,S12,RE1,0.0635
RE1,ELC002,DEMAGRGWTWAT,2024,1,RE1,S12,RE1,0.0544
RE1,ELC002,DEMAGRGWTWAT,2025,1,RE1,S12,RE1,0.0454
RE1,ELC002,DEMAGRGWTWAT,2026,1,RE1,S12,RE1,0.0363
RE1,ELC002,DEMAGRGWTWAT,2027,1,RE1,S12,RE1,0.0272
RE1,ELC002,DEMAGRGWTWAT,2028,1,RE1,S12,RE1,0.0181
RE1,ELC002,DEMAGRGWTWAT,2029,1,RE1,S12,RE1,0.0091
RE1,WTRGWT,DEMAGRGWTWAT,2022,1,RE1,S12,RE1,0.0279
RE1,WTRGWT,DEMAGRGWTWAT,2023,1,RE1,S12,RE1,0.0588
RE1,WTRGWT,DEMAGRGWTWAT,2024,1,RE1,S12,RE1,0.0504
RE1,WTRGWT,DEMAGRGWTWAT,2025,1,RE1,S12,RE1,0.042
RE1,WTRGWT,DEMAGRGWTWAT,2026,1,RE1,S12,RE1,0.0336
RE1,WTRGWT,DEMAGRGWTWAT,2027,1,RE1,S12,RE1,0.0252
RE1,WTRGWT,DEMAGRGWTWAT,2028,1,RE1,S12,RE1,0.0168
RE1,WTRGWT,DEMAGRGWTWAT,2029,1,RE1,S12,RE1,0.0084
RE1,ELC002,DEMAGRSURWAT,2020,1,RE1,S12,RE1,0.0721
RE1,ELC002,DEMAGRSURWAT,2021,1,RE1,S12,RE1,0.1049
RE1,ELC002,DEMAGRSURWAT,2022,1,RE1,S12,RE1,0.1156
RE1,ELC002,DEMAGRSURWAT,2023,1,RE1,S12,RE1,0.1236
RE1,ELC002,DEMAGRSURWAT,2024,1,RE1,S12,RE1,0.1656
RE1,ELC002,DEMAGRSURWAT,2025,1,RE1,S12,RE1,0.2092
RE1,ELC002,DEMAGRSURWAT,2026,1,RE1,S12,RE1,0.2514
RE1,ELC002,DEMAGRSURWAT,2027,1,RE1,S12,RE1,0.2936
RE1,ELC002,DEMAGRSURWAT,2028,1,RE1,S12,RE1,0.3374
RE1,ELC002,DEMAGRSURWAT,2029,1,RE1,S12,RE1,0.3814
RE1,ELC002,DEMAGRSURWAT,2030,1,RE1,S12,RE1,0.4254
RE1,ELC002,DEMAGRSURWAT,2031,1,RE1,S12,RE1,0.4361
RE1,ELC002,DEMAGRSURWAT,2032,1,RE1,S12,RE1,0.4468
RE1,ELC002,DEMAGRSURWAT,2033,1,RE1,S12,RE1,0.4577
RE1,ELC002,DEMAGRSURWAT,2034,1,RE1,S12,RE1,0.4685
RE1,ELC002,DEMAGRSURWAT,2035,1,RE1,S12,RE1,0.4795
RE1,WTRSUR,DEMAGRSURWAT,2020,1,RE1,S12,RE1,0.0839
RE1,WTRSUR,DEMAGRSURWAT,2021,1,RE1,S12,RE1,0.122
RE1,WTRSUR,DEMAGRSURWAT,2022,1,RE1,S12,RE1,0.1344
RE1,WTRSUR,DEMAGRSURWAT,2023,1,RE1,S12,RE1,0.1437
RE1,WTRSUR,DEMAGRSURWAT,2024,1,RE1,S12,RE1,0.1926
RE1,WTRSUR,DEMAGRSURWAT,2025,1,RE1,S12,RE1,0.2433
RE1,WTRSUR,DEMAGRSURWAT,2026,1,RE1,S12,RE1,0.2923
RE1,WTRSUR,DEMAGRSURWAT,2027,1,RE1,S12,RE1,0.3414
RE1,WTRSUR,DEMAGRSURWAT,2028,1,RE1,S12,RE1,0.3924
RE1,WTRSUR,DEMAGRSURWAT,2029,1,RE1,S12,RE1,0.4435
RE1,WTRSUR,DEMAGRSURWAT,2030,1,RE1,S12,RE1,0.4947
RE1,WTRSUR,DEMAGRSURWAT,2031,1,RE1,S12,RE1,0.5071
RE1,WTRSUR,DEMAGRSURWAT,2032,1,RE1,S12,RE1,0.5196
RE1,WTRSUR,DEMAGRSURWAT,2033,1,RE1,S12,RE1,0.5322
RE1,WTRSUR,DEMAGRSURWAT,2034,1,RE1,S12,RE1,0.5447
RE1,WTRSUR,DEMAGRSURWAT,2035,1,RE1,S12,RE1,0.5576
RE1,ELC002,DEMPUBSURWAT,2020,1,RE1,S12,RE1,0.2515
RE1,ELC002,DEMPUBSURWAT,2021,1,RE1,S12,RE1,0.2693
RE1,ELC002,DEMPUBSURWAT,2022,1,RE1,S12,RE1,0.288
RE1,ELC002,DEMPUBSURWAT,2023,1,RE1,S12,RE1,0.3074
RE1,ELC002,DEMPUBSURWAT,2024,1,RE1,S12,RE1,0.3274
RE1,ELC002,DEMPUBSURWAT,2025,1,RE1,S12,RE1,0.3485
RE1,ELC002,DEMPUBSURWAT,2026,1,RE1,S12,RE1,0.3703
RE1,ELC002,DEMPUBSURWAT,2027,1,RE1,S12,RE1,0.3929
RE1,ELC002,DEMPUBSURWAT,2028,1,RE1,S12,RE1,0.4167
RE1,ELC002,DEMPUBSURWAT,2029,1,RE1,S12,RE1,0.4414
RE1,ELC002,DEMPUBSURWAT,2030,1,RE1,S12,RE1,0.4672
RE1,ELC002,DEMPUBSURWAT,2031,1,RE1,S12,RE1,0.4941
RE1,ELC002,DEMPUBSURWAT,2032,1,RE1,S12,RE1,0.5221
RE1,ELC002,DEMPUBSURWAT,2033,1,RE1,S12,RE1,0.5513
RE1,ELC002,DEMPUBSURWAT,2034,1,RE1,S12,RE1,0.5817
RE1,ELC002,DEMPUBSURWAT,2035,1,RE1,S12,RE1,0.6137
RE1,WTRSUR,DEMPUBSURWAT,2020,1,RE1,S12,RE1,0.0892
RE1,WTRSUR,DEMPUBSURWAT,2021,1,RE1,S12,RE1,0.0955
RE1,WTRSUR,DEMPUBSURWAT,2022,1,RE1,S12,RE1,0.1021
RE1,WTRSUR,DEMPUBSURWAT,2023,1,RE1,S12,RE1,0.109
RE1,WTRSUR,DEMPUBSURWAT,2024,1,RE1,S12,RE1,0.1161
RE1,WTRSUR,DEMPUBSURWAT,2025,1,RE1,S12,RE1,0.1236
RE1,WTRSUR,DEMPUBSURWAT,2026,1,RE1,S12,RE1,0.1313
RE1,WTRSUR,DEMPUBSURWAT,2027,1,RE1,S12,RE1,0.1393
RE1,WTRSUR,DEMPUBSURWAT,2028,1,RE1,S12,RE1,0.1478
RE1,WTRSUR,DEMPUBSURWAT,2029,1,RE1,S12,RE1,0.1565
RE1,WTRSUR,DEMPUBSURWAT,2030,1,RE1,S12,RE1,0.1657
RE1,WTRSUR,DEMPUBSURWAT,2031,1,RE1,S12,RE1,0.1752
RE1,WTRSUR,DEMPUBSURWAT,2032,1,RE1,S12,RE1,0.1851
RE1,WTRSUR,DEMPUBSURWAT,2033,1,RE1,S12,RE1,0.1955
RE1,WTRSUR,DEMPUBSURWAT,2034,1,RE1,S12,RE1,0.2063
RE1,WTRSUR,DEMPUBSURWAT,2035,1,RE1,S12,RE1,0.2176
RE1,ELC002,DEMPWRSURWAT,2020,1,RE1,S12,RE1,0.0168
RE1,ELC002,DEMPWRSURWAT,2021,1,RE1,S12,RE1,0.0173
RE1,ELC002,DEMPWRSURWAT,2022,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2023,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2024,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2025,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2026,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2027,1,RE1,S12,RE1,0.0195
RE1,ELC002,DEMPWRSURWAT,2028,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2029,1,RE1,S12,RE1,0.0194
RE1,ELC002,DEMPWRSURWAT,2030,1,RE1,S12,RE1,0.017
RE1,ELC002,DEMPWRSURWAT,2031,1,RE1,S12,RE1,0.0199
RE1,ELC002,DEMPWRSURWAT,2032,1,RE1,S12,RE1,0.019
RE1,ELC002,DEMPWRSURWAT,2033,1,RE1,S12,RE1,0.0183
RE1,ELC002,DEMPWRSURWAT,2034,1,RE1,S12,RE1,0.0162
