r_x,f,t,y,m,r_y,l,r,RateOfProductionByTechnologyByMode
RE1,WTREVT,LNDRICIRR,2020,1,RE1,S12,RE1,0.4125
RE1,WTREVT,LNDRICIRR,2021,1,RE1,S12,RE1,0.478
RE1,WTREVT,LNDRICIRR,2022,1,RE1,S12,RE1,0.558
RE1,WTREVT,LNDRICIRR,2023,1,RE1,S12,RE1,0.6383
RE1,WTREVT,LNDRICIRR,2024,1,RE1,S12,RE1,0.7193
RE1,WTREVT,LNDRICIRR,2025,1,RE1,S12,RE1,0.8008
RE1,WTREVT,LNDRICIRR,2026,1,RE1,S12,RE1,0.8824
RE1,WTREVT,LNDRICIRR,2027,1,RE1,S12,RE1,0.9641
RE1,WTREVT,LNDRICIRR,2028,1,RE1,S12,RE1,1.0465
RE1,WTREVT,LNDRICIRR,2029,1,RE1,S12,RE1,1.13
RE1,WTREVT,LNDRICIRR,2030,1,RE1,S12,RE1,1.2131
RE1,WTREVT,LNDRICIRR,2031,1,RE1,S12,RE1,1.2374
RE1,WTREVT,LNDRICIRR,2032,1,RE1,S12,RE1,1.2622
RE1,WTREVT,LNDRICIRR,2033,1,RE1,S12,RE1,1.2878
RE1,WTREVT,LNDRICIRR,2034,1,RE1,S12,RE1,1.3134
RE1,WTREVT,LNDRICIRR,2035,1,RE1,S12,RE1,1.3396
RE1,WTRGWT,LNDRICIRR,2020,1,RE1,S12,RE1,0.0495
RE1,WTRGWT,LNDRICIRR,2021,1,RE1,S12,RE1,0.0574
RE1,WTRGWT,LNDRICIRR,2022,1,RE1,S12,RE1,0.067
RE1,WTRGWT,LNDRICIRR,2023,1,RE1,S12,RE1,0.0766
RE1,WTRGWT,LNDRICIRR,2024,1,RE1,S12,RE1,0.0863
RE1,WTRGWT,LNDRICIRR,2025,1,RE1,S12,RE1,0.0961
RE1,WTRGWT,LNDRICIRR,2026,1,RE1,S12,RE1,0.1059
RE1,WTRGWT,LNDRICIRR,2027,1,RE1,S12,RE1,0.1157
RE1,WTRGWT,LNDRICIRR,2028,1,RE1,S12,RE1,0.1256
RE1,WTRGWT,LNDRICIRR,2029,1,RE1,S12,RE1,0.1356
RE1,WTRGWT,LNDRICIRR,2030,1,RE1,S12,RE1,0.1456
RE1,WTRGWT,LNDRICIRR,2031,1,RE1,S12,RE1,0.1485
RE1,WTRGWT,LNDRICIRR,2032,1,RE1,S12,RE1,0.1515
RE1,WTRGWT,LNDRICIRR,2033,1,RE1,S12,RE1,0.1545
RE1,WTRGWT,LNDRICIRR,2034,1,RE1,S12,RE1,0.1576
RE1,WTRGWT,LNDRICIRR,2035,1,RE1,S12,RE1,0.1608
RE1,WTRRUN,LNDRICIRR,2020,1,RE1,S12,RE1,0.4455
RE1,WTRRUN,LNDRICIRR,2021,1,RE1,S12,RE1,0.5162
RE1,WTRRUN,LNDRICIRR,2022,1,RE1,S12,RE1,0.6026
RE1,WTRRUN,LNDRICIRR,2023,1,RE1,S12,RE1,0.6894
RE1,WTRRUN,LNDRICIRR,2024,1,RE1,S12,RE1,0.7769
RE1,WTRRUN,LNDRICIRR,2025,1,RE1,S12,RE1,0.8648
RE1,WTRRUN,LNDRICIRR,2026,1,RE1,S12,RE1,0.953
RE1,WTRRUN,LNDRICIRR,2027,1,RE1,S12,RE1,1.0413
RE1,WTRRUN,LNDRICIRR,2028,1,RE1,S12,RE1,1.1303
RE1,WTRRUN,LNDRICIRR,2029,1,RE1,S12,RE1,1.2204
RE1,WTRRUN,LNDRICIRR,2030,1,RE1,S12,RE1,1.3102
RE1,WTRRUN,LNDRICIRR,2031,1,RE1,S12,RE1,1.3363
RE1,WTRRUN,LNDRICIRR,2032,1,RE1,S12,RE1,1.3631
RE1,WTRRUN,LNDRICIRR,2033,1,RE1,S12,RE1,1.3909
RE1,WTRRUN,LNDRICIRR,2034,1,RE1,S12,RE1,1.4185
RE1,WTRRUN,LNDRICIRR,2035,1,RE1,S12,RE1,1.4468
RE1,CRPRIC,LNDRICRNF,2020,1,RE1,S12,RE1,0.8433
RE1,CRPRIC,LNDRICRNF,2021,1,RE1,S12,RE1,0.7776
RE1,CRPRIC,LNDRICRNF,2022,1,RE1,S12,RE1,0.6908
RE1,CRPRIC,LNDRICRNF,2023,1,RE1,S12,RE1,0.6046
RE1,CRPRIC,LNDRICRNF,2024,1,RE1,S12,RE1,0.5184
RE1,CRPRIC,LNDRICRNF,2025,1,RE1,S12,RE1,0.4316
RE1,CRPRIC,LNDRICRNF,2026,1,RE1,S12,RE1,0.3454
RE1,CRPRIC,LNDRICRNF,2027,1,RE1,S12,RE1,0.2592
RE1,CRPRIC,LNDRICRNF,2028,1,RE1,S12,RE1,0.173
RE1,CRPRIC,LNDRICRNF,2029,1,RE1,S12,RE1,0.0862
RE1,WTREVT,LNDRICRNF,2020,1,RE1,S12,RE1,0.8336
RE1,WTREVT,LNDRICRNF,2021,1,RE1,S12,RE1,0.7686
RE1,WTREVT,LNDRICRNF,2022,1,RE1,S12,RE1,0.6828
RE1,WTREVT,LNDRICRNF,2023,1,RE1,S12,RE1,0.5976
RE1,WTREVT,LNDRICRNF,2024,1,RE1,S12,RE1,0.5124
RE1,WTREVT,LNDRICRNF,2025,1,RE1,S12,RE1,0.4266
RE1,WTREVT,LNDRICRNF,2026,1,RE1,S12,RE1,0.3414
RE1,WTREVT,LNDRICRNF,2027,1,RE1,S12,RE1,0.2562
RE1,WTREVT,LNDRICRNF,2028,1,RE1,S12,RE1,0.171
RE1,WTREVT,LNDRICRNF,2029,1,RE1,S12,RE1,0.0852
RE1,WTRGWT,LNDRICRNF,2020,1,RE1,S12,RE1,0.0834
RE1,WTRGWT,LNDRICRNF,2021,1,RE1,S12,RE1,0.0769
RE1,WTRGWT,LNDRICRNF,2022,1,RE1,S12,RE1,0.0683
RE1,WTRGWT,LNDRICRNF,2023,1,RE1,S12,RE1,0.0598
RE1,WTRGWT,LNDRICRNF,2024,1,RE1,S12,RE1,0.0512
RE1,WTRGWT,LNDRICRNF,2025,1,RE1,S12,RE1,0.0427
RE1,WTRGWT,LNDRICRNF,2026,1,RE1,S12,RE1,0.0341
RE1,WTRGWT,LNDRICRNF,2027,1,RE1,S12,RE1,0.0256
RE1,WTRGWT,LNDRICRNF,2028,1,RE1,S12,RE1,0.0171
RE1,WTRGWT,LNDRICRNF,2029,1,RE1,S12,RE1,0.0085
RE1,WTRRUN,LNDRICRNF,2020,1,RE1,S12,RE1,0.7502
RE1,WTRRUN,LNDRICRNF,2021,1,RE1,S12,RE1,0.6917
RE1,WTRRUN,LNDRICRNF,2022,1,RE1,S12,RE1,0.6145
RE1,WTRRUN,LNDRICRNF,2023,1,RE1,S12,RE1,0.5378
RE1,WTRRUN,LNDRICRNF,2024,1,RE1,S12,RE1,0.4612
RE1,WTRRUN,LNDRICRNF,2025,1,RE1,S12,RE1,0.3839
RE1,WTRRUN,LNDRICRNF,2026,1,RE1,S12,RE1,0.3073
RE1,WTRRUN,LNDRICRNF,2027,1,RE1,S12,RE1,0.2306
RE1,WTRRUN,LNDRICRNF,2028,1,RE1,S12,RE1,0.1539
RE1,WTRRUN,LNDRICRNF,2029,1,RE1,S12,RE1,0.0767
RE1,LWAT,LNDWAT,2020,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2021,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2022,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2023,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2024,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2025,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2026,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2027,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2028,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2029,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2030,1,RE1,S12,RE1,21.9863
RE1,LWAT,LNDWAT,2031,1,RE1,S12,RE1,23.2537
RE1,LWAT,LNDWAT,2032,1,RE1,S12,RE1,25.021
RE1,LWAT,LNDWAT,2033,1,RE1,S12,RE1,24.6632
RE1,LWAT,LNDWAT,2034,1,RE1,S12,RE1,24.4055
RE1,LWAT,LNDWAT,2035,1,RE1,S12,RE1,24.0446
RE1,WTREVT,LNDWAT,2020,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2021,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2022,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2023,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2024,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2025,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2026,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2027,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2028,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2029,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2030,1,RE1,S12,RE1,8.7945
RE1,WTREVT,LNDWAT,2031,1,RE1,S12,RE1,9.3015
RE1,WTREVT,LNDWAT,2032,1,RE1,S12,RE1,10.0084
RE1,WTREVT,LNDWAT,2033,1,RE1,S12,RE1,9.8653
RE1,WTREVT,LNDWAT,2034,1,RE1,S12,RE1,9.7622
RE1,WTREVT,LNDWAT,2035,1,RE1,S12,RE1,9.6178
RE1,WTRGWT,LNDWAT,2020,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2021,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2022,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2023,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2024,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2025,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2026,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2027,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2028,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2029,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2030,1,RE1,S12,RE1,1.7589
RE1,WTRGWT,LNDWAT,2031,1,RE1,S12,RE1,1.8603
RE1,WTRGWT,LNDWAT,2032,1,RE1,S12,RE1,2.0017
RE1,WTRGWT,LNDWAT,2033,1,RE1,S12,RE1,1.9731
RE1,WTRGWT,LNDWAT,2034,1,RE1,S12,RE1,1.9524
RE1,WTRGWT,LNDWAT,2035,1,RE1,S12,RE1,1.9236
RE1,WTRRUN,LNDWAT,2020,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2021,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2022,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2023,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2024,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2025,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2026,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2027,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2028,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2029,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2030,1,RE1,S12,RE1,15.8301
RE1,WTRRUN,LNDWAT,2031,1,RE1,S12,RE1,16.7427
RE1,WTRRUN,LNDWAT,2032,1,RE1,S12,RE1,18.0151
RE1,WTRRUN,LNDWAT,2033,1,RE1,S12,RE1,17.7575
RE1,WTRRUN,LNDWAT,2034,1,RE1,S12,RE1,17.572
RE1,WTRRUN,LNDWAT,2035,1,RE1,S12,RE1,17.3121
RE1,COA,MINCOA,2020,1,RE1,S12,RE1,324.3026
RE1,COA,MINCOA,2021,1,RE1,S12,RE1,333.6963
RE1,COA,MINCOA,2022,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2023,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2024,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2025,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2026,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2027,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2028,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2029,1,RE1,S12,RE1,378.432
RE1,COA,MINCOA,2030,1,RE1,S12,RE1,189.216
RE1,COA,MINCOA,2031,1,RE1,S12,RE1,189.216
RE1,COA,MINCOA,2032,1,RE1,S12,RE1,189.216
RE1,COA,MINCOA,2033,1,RE1,S12,RE1,189.216
RE1,COA,MINCOA,2034,1,RE1,S12,RE1,189.216
RE1,COA,MINCOA,2035,1,RE1,S12,RE1,189.216
RE1,GAS,MINGAS,2020,1,RE1,S12,RE1,2.9498
RE1,GAS,MINGAS,2021,1,RE1,S12,RE1,2.4636
RE1,GAS,MINGAS,2026,1,RE1,S12,RE1,0.0287
RE1,GAS,MINGAS,2027,1,RE1,S12,RE1,1.6819
RE1,GAS,MINGAS,2030,1,RE1,S12,RE1,111.6206
RE1,GAS,MINGAS,2031,1,RE1,S12,RE1,157.3432
RE1,GAS,MINGAS,2032,1,RE1,S12,RE1,142.2582
RE1,GAS,MINGAS,2033,1,RE1,S12,RE1,131.8527
RE1,GAS,MINGAS,2034,1,RE1,S12,RE1,100.5654
RE1,GAS,MINGAS,2035,1,RE1,S12,RE1,44.2688
RE1,ELC001,PWRCOA,2020,1,RE1,S12,RE1,108.1009
RE1,ELC001,PWRCOA,2021,1,RE1,S12,RE1,111.2321
RE1,ELC001,PWRCOA,2022,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2023,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2024,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2025,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2026,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2027,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2028,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2029,1,RE1,S12,RE1,126.144
RE1,ELC001,PWRCOA,2030,1,RE1,S12,RE1,63.072
RE1,ELC001,PWRCOA,2031,1,RE1,S12,RE1,63.072
RE1,ELC001,PWRCOA,2032,1,RE1,S12,RE1,63.072
RE1,ELC001,PWRCOA,2033,1,RE1,S12,RE1,63.072
RE1,ELC001,PWRCOA,2034,1,RE1,S12,RE1,63.072
RE1,ELC001,PWRCOA,2035,1,RE1,S12,RE1,63.072
RE1,ELC001,PWRGAS,2020,1,RE1,S12,RE1,1.4749
RE1,ELC001,PWRGAS,2021,1,RE1,S12,RE1,1.2318
RE1,ELC001,PWRGAS,2026,1,RE1,S12,RE1,0.0144
RE1,ELC001,PWRGAS,2027,1,RE1,S12,RE1,0.8409
RE1,ELC001,PWRGAS,2030,1,RE1,S12,RE1,55.8103
RE1,ELC001,PWRGAS,2031,1,RE1,S12,RE1,78.6716
RE1,ELC001,PWRGAS,2032,1,RE1,S12,RE1,71.1291
RE1,ELC001,PWRGAS,2033,1,RE1,S12,RE1,65.9264
RE1,ELC001,PWRGAS,2034,1,RE1,S12,RE1,50.2827
RE1,ELC001,PWRGAS,2035,1,RE1,S12,RE1,22.1344
RE1,ELC001,PWRHYD,2020,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2021,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2022,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2023,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2024,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2025,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2026,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2027,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2028,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2029,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2030,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2031,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2032,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2033,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2034,1,RE1,S12,RE1,28.3824
RE1,ELC001,PWRHYD,2035,1,RE1,S12,RE1,28.3824
RE1,ELC002,PWRSOL,2020,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2021,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2022,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2023,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2024,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2025,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2026,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2027,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2028,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2029,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2030,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2031,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2032,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2033,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2034,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRSOL,2035,1,RE1,S12,RE1,0.6307
RE1,ELC002,PWRTRN,2020,1,RE1,S12,RE1,137.3602
RE1,ELC002,PWRTRN,2021,1,RE1,S12,RE1,147.735
RE1,ELC002,PWRTRN,2022,1,RE1,S12,RE1,160.6919
RE1,ELC002,PWRTRN,2023,1,RE1,S12,RE1,174.4817
RE1,ELC002,PWRTRN,2024,1,RE1,S12,RE1,188.2258
RE1,ELC002,PWRTRN,2025,1,RE1,S12,RE1,202.8245
RE1,ELC002,PWRTRN,2026,1,RE1,S12,RE1,219.0975
RE1,ELC002,PWRTRN,2027,1,RE1,S12,RE1,235.3766
RE1,ELC002,PWRTRN,2028,1,RE1,S12,RE1,252.5106
RE1,ELC002,PWRTRN,2029,1,RE1,S12,RE1,271.329
RE1,ELC002,PWRTRN,2030,1,RE1,S12,RE1,290.9804
RE1,ELC002,PWRTRN,2031,1,RE1,S12,RE1,311.3645
RE1,ELC002,PWRTRN,2032,1,RE1,S12,RE1,333.4102
RE1,ELC002,PWRTRN,2033,1,RE1,S12,RE1,356.305
RE1,ELC002,PWRTRN,2034,1,RE1,S12,RE1,380.8779
RE1,ELC002,PWRTRN,2035,1,RE1,S12,RE1,406.2908
RE1,ELC001,PWRWND,2020,1,RE1,S12,RE1,14.6642
RE1,ELC001,PWRWND,2021,1,RE1,S12,RE1,23.3037
RE1,ELC001,PWRWND,2022,1,RE1,S12,RE1,33.8981
RE1,ELC001,PWRWND,2023,1,RE1,S12,RE1,45.7675
RE1,ELC001,PWRWND,2024,1,RE1,S12,RE1,58.5689
RE1,ELC001,PWRWND,2025,1,RE1,S12,RE1,72.7622
RE1,ELC001,PWRWND,2026,1,RE1,S12,RE1,88.901
RE1,ELC001,PWRWND,2027,1,RE1,S12,RE1,106.1623
RE1,ELC001,PWRWND,2028,1,RE1,S12,RE1,127.9887
RE1,ELC001,PWRWND,2029,1,RE1,S12,RE1,149.4164
RE1,ELC001,PWRWND,2030,1,RE1,S12,RE1,176.0468
RE1,ELC001,PWRWND,2031,1,RE1,S12,RE1,201.5159
RE1,ELC001,PWRWND,2032,1,RE1,S12,RE1,233.5536
RE1,ELC001,PWRWND,2033,1,RE1,S12,RE1,264.195
RE1,ELC001,PWRWND,2034,1,RE1,S12,RE1,302.2625
RE1,ELC001,PWRWND,2035,1,RE1,S12,RE1,338.6992
RE1,HYD,RSCHYD,2020,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2021,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2022,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2023,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2024,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2025,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2026,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2027,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2028,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2029,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2030,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2031,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2032,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2033,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2034,1,RE1,S12,RE1,28.3824
RE1,HYD,RSCHYD,2035,1,RE1,S12,RE1,28.3824
RE1,WTRSUR,RSCHYD,2020,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2021,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2022,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2023,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2024,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2025,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2026,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2027,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2028,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2029,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2030,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2031,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2032,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2033,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2034,1,RE1,S12,RE1,81.0926
RE1,WTRSUR,RSCHYD,2035,1,RE1,S12,RE1,81.0926
RE1,LND,RSCLND,2020,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2021,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2022,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2023,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2024,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2025,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2026,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2027,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2028,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2029,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2030,1,RE1,S12,RE1,299.4048
RE1,LND,RSCLND,2031,1,RE1,S12,RE1,299.4048
RE1,LND,RSCLND,2032,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2033,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2034,1,RE1,S12,RE1,300.0
RE1,LND,RSCLND,2035,1,RE1,S12,RE1,300.0
RE1,WTRPRC,RSCPRC,2020,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2021,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2022,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2023,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2024,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2025,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2026,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2027,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2028,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2029,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2030,1,RE1,S12,RE1,355.623
RE1,WTRPRC,RSCPRC,2031,1,RE1,S12,RE1,357.4511
RE1,WTRPRC,RSCPRC,2032,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2033,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2034,1,RE1,S12,RE1,360.0
RE1,WTRPRC,RSCPRC,2035,1,RE1,S12,RE1,360.0
RE1,SOL,RSCSOL,2020,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2021,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2022,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2023,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2024,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2025,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2026,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2027,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2028,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2029,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2030,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2031,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2032,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2033,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2034,1,RE1,S12,RE1,0.6307
RE1,SOL,RSCSOL,2035,1,RE1,S12,RE1,0.6307
RE1,WND,RSCWND,2020,1,RE1,S12,RE1,14.6642
RE1,WND,RSCWND,2021,1,RE1,S12,RE1,23.3037
RE1,WND,RSCWND,2022,1,RE1,S12,RE1,33.8981
RE1,WND,RSCWND,2023,1,RE1,S12,RE1,45.7675
RE1,WND,RSCWND,2024,1,RE1,S12,RE1,58.5689
RE1,WND,RSCWND,2025,1,RE1,S12,RE1,72.7622
RE1,WND,RSCWND,2026,1,RE1,S12,RE1,88.901
RE1,WND,RSCWND,2027,1,RE1,S12,RE1,106.1623
RE1,WND,RSCWND,2028,1,RE1,S12,RE1,127.9887
RE1,WND,RSCWND,2029,1,RE1,S12,RE1,149.4164
RE1,WND,RSCWND,2030,1,RE1,S12,RE1,176.0468
RE1,WND,RSCWND,2031,1,RE1,S12,RE1,201.5159
RE1,WND,RSCWND,2032,1,RE1,S12,RE1,233.5536
RE1,WND,RSCWND,2033,1,RE1,S12,RE1,264.195
RE1,WND,RSCWND,2034,1,RE1,S12,RE1,302.2625
RE1,WND,RSCWND,2035,1,RE1,S12,RE1,338.6992
RE1,AGRDSL,DEMAGRDSL,2020,1,RE1,S21,RE1,2.0498
RE1,AGRDSL,DEMAGRDSL,2021,1,RE1,S21,RE1,2.1353
RE1,AGRDSL,DEMAGRDSL,2022,1,RE1,S21,RE1,2.2212
RE1,AGRDSL,DEMAGRDSL,2023,1,RE1,S21,RE1,2.3064
RE1,AGRDSL,DEMAGRDSL,2024,1,RE1,S21,RE1,2.3932
RE1,AGRDSL,DEMAGRDSL,2025,1,RE1,S21,RE1,2.4916
RE1,AGRDSL,DEMAGRDSL,2026,1,RE1,S21,RE1,2.5788
