r,t,y,AnnualFixedOperatingCost
RE1,PWRNGSE03,2024,6.291
RE1,PWRNGSE03,2025,6.291
RE1,PWRNGSE03,2026,6.291
RE1,PWRNGSE03,2027,6.291
RE1,PWRNGSE03,2028,6.291
RE1,PWRNGSE03,2029,8.7053
RE1,PWRNGSE03,2030,8.7053
RE1,PWRNGSE03,2031,8.7053
RE1,PWRNGSE03,2032,8.7053
RE1,PWRNGSE03,2033,8.7053
RE1,PWRNGSE03,2034,8.7053
RE1,PWRNGSE03,2035,8.7053
RE1,PWRNGSE03,2036,8.7053
RE1,PWRNGSE03,2037,8.8913
RE1,PWRNGSE03,2038,12.2235
RE1,PWRNGSE03,2039,15.4181
RE1,PWRNGSE03,2040,19.1201
RE1,PWRNGSE03,2041,22.8221
RE1,PWRNGSE03,2042,26.5241
RE1,PWRNGSE03,2043,30.2261
RE1,PWRNGSE03,2044,33.9281
RE1,PWRNGSE03,2045,37.6301
RE1,PWRNGSE03,2046,41.3321
RE1,PWRNGSE03,2047,45.0341
RE1,PWRNGSE03,2048,48.7361
RE1,PWRNGSE03,2049,52.4381
RE1,PWRNGSE03,2050,56.1401
RE1,PWRNGSE04,2017,0.9459
RE1,PWRNGSE04,2018,0.9459
RE1,PWRNGSE04,2019,0.9459
RE1,PWRNGSE04,2020,0.9459
RE1,PWRNGSE04,2021,0.9459
RE1,PWRNGSE04,2022,0.9459
RE1,PWRNGSE04,2023,0.9459
RE1,PWRNGSE04,2024,0.9459
RE1,PWRNGSE04,2025,0.9459
RE1,PWRNGSE04,2026,0.9459
RE1,PWRNGSE04,2027,0.9459
RE1,PWRNGSE04,2028,0.9459
RE1,PWRNGSE04,2029,0.9459
RE1,PWRNGSE04,2030,0.9459
RE1,PWRNGSE04,2031,0.9459
RE1,PWRNGSE04,2032,0.9459
RE1,PWRNGSE04,2033,0.9459
RE1,PWRNGSE04,2034,0.9459
RE1,PWRNGSE04,2035,0.9459
RE1,PWRNGSE04,2036,0.9459
RE1,PWRNGSE04,2037,0.9459
RE1,PWRNGSE04,2038,0.9459
RE1,PWRNGSE04,2039,0.9459
RE1,PWRNGSE04,2040,0.9459
RE1,PWRNGSE04,2041,0.9459
RE1,PWRNGSE04,2042,0.9459
RE1,PWRNGSE04,2043,0.9459
RE1,PWRNGSE04,2044,0.9459
RE1,PWRNGSE04,2045,0.9459
RE1,PWRNGSE04,2046,0.9459
RE1,PWRNGSE04,2047,0.9459
RE1,PWRNGSE04,2048,0.9459
RE1,PWRNGSE04,2049,0.9459
RE1,PWRNGSE04,2050,0.9459
RE1,PWRNGSE05,2017,0.0
RE1,PWRNGSE05,2018,0.0
RE1,PWRNGSE05,2019,0.0
RE1,PWRNGSE05,2020,0.0
RE1,PWRNGSE05,2021,0.0
RE1,PWRNGSE05,2022,0.0
RE1,PWRNGSE05,2023,0.0
RE1,PWRNGSE05,2024,0.0
RE1,PWRNGSE05,2025,0.0
RE1,PWRNGSE05,2026,0.0
RE1,PWRNGSE05,2027,0.0
RE1,PWRNGSE05,2028,0.0
RE1,PWRNGSE05,2029,0.0
RE1,PWRNGSE05,2030,0.0
RE1,PWRNGSE05,2031,0.0
RE1,PWRNGSE05,2032,0.0
RE1,PWRNGSE05,2033,0.0
RE1,PWRNGSE05,2034,0.0
RE1,PWRNGSE05,2035,0.0
RE1,PWRNGSE05,2036,0.0
RE1,PWRNGSE05,2037,0.0
RE1,PWRNGSE05,2038,0.0
RE1,PWRNGSE05,2039,0.0
RE1,PWRNGSE05,2040,0.0
RE1,PWRNGSE05,2041,0.0
RE1,PWRNGSE05,2042,0.0
RE1,PWRNGSE05,2043,0.0
RE1,PWRNGSE05,2044,0.0
RE1,PWRNGSE05,2045,0.0
RE1,PWRNGSE05,2046,0.0
RE1,PWRNGSE05,2047,0.0
RE1,PWRNGSE05,2048,0.0
RE1,PWRNGSE05,2049,0.0
RE1,PWRNGSE05,2050,0.0
RE1,PWRNGSE06,2017,0.2992
RE1,PWRNGSE06,2018,0.2992
RE1,PWRNGSE06,2019,0.2992
RE1,PWRNGSE06,2020,0.2992
RE1,PWRNGSE06,2021,0.2992
RE1,PWRNGSE06,2022,0.2992
RE1,PWRNGSE06,2023,0.2992
RE1,PWRNGSE06,2024,0.2992
RE1,PWRNGSE06,2025,0.2992
RE1,PWRNGSE06,2026,0.2992
RE1,PWRNGSE06,2027,0.2992
RE1,PWRNGSE06,2028,0.2992
RE1,PWRNGSE06,2029,0.2992
RE1,PWRNGSE06,2030,0.2992
RE1,PWRNGSE06,2031,0.2992
RE1,PWRNGSE06,2032,0.2992
RE1,PWRNGSE06,2033,0.2992
RE1,PWRNGSE06,2034,0.2992
RE1,PWRNGSE06,2035,0.2992
RE1,PWRNGSE06,2036,0.2992
RE1,PWRNGSE06,2037,0.2992
RE1,PWRNGSE06,2038,0.2992
RE1,PWRNGSE06,2039,0.2992
RE1,PWRNGSE06,2040,0.2992
RE1,PWRNGSE06,2041,0.2992
RE1,PWRNGSE06,2042,0.2992
RE1,PWRNGSE06,2043,0.2992
RE1,PWRNGSE06,2044,0.2992
RE1,PWRNGSE06,2045,0.2992
RE1,PWRNGSE06,2046,0.2992
RE1,PWRNGSE06,2047,0.2992
RE1,PWRNGSE06,2048,0.2992
RE1,PWRNGSE06,2049,0.2992
RE1,PWRNGSE06,2050,0.2992
RE1,PWRNGSF01,2017,38.4268
RE1,PWRNGSF01,2018,38.4268
RE1,PWRNGSF01,2019,38.4268
RE1,PWRNGSF01,2020,38.4268
RE1,PWRNGSF01,2021,27.3208
RE1,PWRNGSF01,2022,8.8108
RE1,PWRNGSF01,2023,8.8108
RE1,PWRNGSF01,2024,8.8108
RE1,PWRNGSF01,2025,8.8108
RE1,PWRNGSF01,2026,8.8108
RE1,PWRNGSF01,2027,8.8108
RE1,PWRNGSF01,2028,8.8108
RE1,PWRNGSF01,2029,8.8108
RE1,PWRNGSF01,2030,8.8108
RE1,PWRNGSF01,2031,8.8108
RE1,PWRNGSF01,2032,8.8108
RE1,PWRNGSF01,2033,8.8108
RE1,PWRNGSF01,2034,8.8108
RE1,PWRNGSF01,2035,8.8108
RE1,PWRNGSF01,2036,8.8108
RE1,PWRNGSF01,2037,8.8108
RE1,PWRNGSF01,2038,8.8108
RE1,PWRNGSF01,2039,8.8108
RE1,PWRNGSF01,2040,8.8108
RE1,PWRNGSF01,2041,8.8108
RE1,PWRNGSF01,2042,8.8108
RE1,PWRNGSF01,2043,8.8108
RE1,PWRNGSF01,2044,8.8108
RE1,PWRNGSF01,2045,8.8108
RE1,PWRNGSF01,2046,8.8108
RE1,PWRNGSF01,2047,8.8108
RE1,PWRNGSF01,2048,8.8108
RE1,PWRNGSF01,2049,12.5128
RE1,PWRNGSF01,2050,16.2148
RE1,PWRNGSF02,2017,4.1972
RE1,PWRNGSF02,2018,4.1972
RE1,PWRNGSF02,2019,4.1972
RE1,PWRNGSF02,2020,4.1972
RE1,PWRNGSF02,2021,4.0691
RE1,PWRNGSF02,2022,4.0691
RE1,PWRNGSF02,2023,3.8128
RE1,PWRNGSF02,2024,3.7487
RE1,PWRNGSF02,2025,3.7487
RE1,PWRNGSF02,2026,3.7487
RE1,PWRNGSF02,2027,3.7487
RE1,PWRNGSF02,2028,3.6205
RE1,PWRNGSF02,2029,3.6205
RE1,PWRNGSF02,2030,3.6205
RE1,PWRNGSF02,2031,3.6205
RE1,PWRNGSF02,2032,3.6205
RE1,PWRNGSF02,2033,3.6205
RE1,PWRNGSF02,2034,3.6205
RE1,PWRNGSF02,2035,3.6205
RE1,PWRNGSF02,2036,3.6205
RE1,PWRNGSF02,2037,3.6205
RE1,PWRNGSF02,2038,3.6205
RE1,PWRNGSF02,2039,3.6205
RE1,PWRNGSF02,2040,3.6205
RE1,PWRNGSF02,2041,3.6205
RE1,PWRNGSF02,2042,3.6205
RE1,PWRNGSF02,2043,3.6205
RE1,PWRNGSF02,2044,3.6205
RE1,PWRNGSF02,2045,3.6205
RE1,PWRNGSF02,2046,3.6205
RE1,PWRNGSF02,2047,3.6205
RE1,PWRNGSF02,2048,3.6205
RE1,PWRNGSF02,2049,3.6205
RE1,PWRNGSF02,2050,3.6205
RE1,PWRNGSF03,2017,180.614
RE1,PWRNGSF03,2018,180.614
RE1,PWRNGSF03,2019,214.2603
RE1,PWRNGSF03,2020,214.2603
RE1,PWRNGSF03,2021,210.3315
RE1,PWRNGSF03,2022,210.3315
RE1,PWRNGSF03,2023,210.3315
RE1,PWRNGSF03,2024,210.3315
RE1,PWRNGSF03,2025,210.3315
RE1,PWRNGSF03,2026,210.3315
RE1,PWRNGSF03,2027,210.3315
RE1,PWRNGSF03,2028,210.3315
RE1,PWRNGSF03,2029,210.3315
RE1,PWRNGSF03,2030,210.3315
RE1,PWRNGSF03,2031,210.3315
RE1,PWRNGSF03,2032,210.3315
RE1,PWRNGSF03,2033,210.3315
RE1,PWRNGSF03,2034,210.3315
RE1,PWRNGSF03,2035,210.3315
RE1,PWRNGSF03,2036,210.3315
RE1,PWRNGSF03,2037,210.3315
RE1,PWRNGSF03,2038,210.3315
RE1,PWRNGSF03,2039,210.3315
RE1,PWRNGSF03,2040,210.3315
RE1,PWRNGSF03,2041,210.3315
RE1,PWRNGSF03,2042,210.3315
RE1,PWRNGSF03,2043,210.3315
RE1,PWRNGSF03,2044,210.3315
RE1,PWRNGSF03,2045,210.3315
RE1,PWRNGSF03,2046,210.3315
RE1,PWRNGSF03,2047,210.3315
RE1,PWRNGSF03,2048,210.3315
RE1,PWRNGSF03,2049,176.6852
RE1,PWRNGSF03,2050,176.6852
RE1,PWRNGSF04,2017,4.42
RE1,PWRNGSF04,2018,4.42
RE1,PWRNGSF04,2019,4.42
RE1,PWRNGSF04,2020,4.42
RE1,PWRNGSF04,2021,4.42
RE1,PWRNGSF04,2022,4.42
RE1,PWRNGSF04,2023,4.42
RE1,PWRNGSF04,2024,4.42
RE1,PWRNGSF04,2025,4.42
RE1,PWRNGSF04,2026,4.42
RE1,PWRNGSF04,2027,4.42
RE1,PWRNGSF04,2028,4.42
RE1,PWRNGSF04,2029,4.42
RE1,PWRNGSF04,2030,4.42
RE1,PWRNGSF04,2031,4.42
RE1,PWRNGSF04,2032,4.42
RE1,PWRNGSF04,2033,4.42
RE1,PWRNGSF04,2034,4.42
RE1,PWRNGSF04,2035,4.42
RE1,PWRNGSF04,2036,4.42
RE1,PWRNGSF04,2037,4.42
RE1,PWRNGSF04,2038,4.42
RE1,PWRNGSF04,2039,4.42
RE1,PWRNGSF04,2040,4.42
RE1,PWRNGSF04,2041,4.42
RE1,PWRNGSF04,2042,4.42
RE1,PWRNGSF04,2043,4.42
RE1,PWRNGSF04,2044,4.42
RE1,PWRNGSF04,2045,4.42
RE1,PWRNGSF04,2046,4.42
RE1,PWRNGSF04,2047,4.42
RE1,PWRNGSF04,2048,4.42
RE1,PWRNGSF04,2049,6.12
RE1,PWRNGSF04,2050,6.12
RE1,PWRNGSF05,2017,3.1287
RE1,PWRNGSF05,2018,3.1287
RE1,PWRNGSF05,2019,3.6744
RE1,PWRNGSF05,2020,3.6744
RE1,PWRNGSF05,2021,3.6744
RE1,PWRNGSF05,2022,3.6744
RE1,PWRNGSF05,2023,3.6744
RE1,PWRNGSF05,2024,3.6744
RE1,PWRNGSF05,2025,3.6744
RE1,PWRNGSF05,2026,3.6744
RE1,PWRNGSF05,2027,3.6744
RE1,PWRNGSF05,2028,3.6744
RE1,PWRNGSF05,2029,3.6744
RE1,PWRNGSF05,2030,3.6744
RE1,PWRNGSF05,2031,3.6744
RE1,PWRNGSF05,2032,3.6744
RE1,PWRNGSF05,2033,3.6744
RE1,PWRNGSF05,2034,3.6744
RE1,PWRNGSF05,2035,3.6744
RE1,PWRNGSF05,2036,3.6744
RE1,PWRNGSF05,2037,3.6744
RE1,PWRNGSF05,2038,3.6744
RE1,PWRNGSF05,2039,3.6744
RE1,PWRNGSF05,2040,3.6744
RE1,PWRNGSF05,2041,3.6744
RE1,PWRNGSF05,2042,3.6744
RE1,PWRNGSF05,2043,3.6744
RE1,PWRNGSF05,2044,3.6744
RE1,PWRNGSF05,2045,3.6744
RE1,PWRNGSF05,2046,3.6744
RE1,PWRNGSF05,2047,3.6744
RE1,PWRNGSF05,2048,3.6744
RE1,PWRNGSF05,2049,3.1287
RE1,PWRNGSF05,2050,3.1287
RE1,PWRNGSF06,2017,6.3521
RE1,PWRNGSF06,2018,17.5241
RE1,PWRNGSF06,2019,17.556
RE1,PWRNGSF06,2020,17.556
RE1,PWRNGSF06,2021,17.556
RE1,PWRNGSF06,2022,17.556
RE1,PWRNGSF06,2023,17.556
RE1,PWRNGSF06,2024,17.556
RE1,PWRNGSF06,2025,17.556
RE1,PWRNGSF06,2026,17.556
RE1,PWRNGSF06,2027,17.556
RE1,PWRNGSF06,2028,17.556
RE1,PWRNGSF06,2029,17.556
RE1,PWRNGSF06,2030,17.556
RE1,PWRNGSF06,2031,17.556
RE1,PWRNGSF06,2032,17.556
RE1,PWRNGSF06,2033,17.556
RE1,PWRNGSF06,2034,17.556
RE1,PWRNGSF06,2035,17.556
RE1,PWRNGSF06,2036,17.556
RE1,PWRNGSF06,2037,17.556
RE1,PWRNGSF06,2038,17.556
RE1,PWRNGSF06,2039,17.556
RE1,PWRNGSF06,2040,17.556
RE1,PWRNGSF06,2041,17.556
RE1,PWRNGSF06,2042,17.556
RE1,PWRNGSF06,2043,17.556
RE1,PWRNGSF06,2044,17.556
RE1,PWRNGSF06,2045,17.556
RE1,PWRNGSF06,2046,17.556
RE1,PWRNGSF06,2047,17.556
RE1,PWRNGSF06,2048,6.384
RE1,PWRNGSF06,2049,6.3521
RE1,PWRNGSF06,2050,6.3521
RE1,PWRNGSF07,2017,0.855
RE1,PWRNGSF07,2018,0.855
RE1,PWRNGSF07,2019,0.855
RE1,PWRNGSF07,2020,0.855
RE1,PWRNGSF07,2021,0.855
RE1,PWRNGSF07,2022,0.855
RE1,PWRNGSF07,2023,0.855
RE1,PWRNGSF07,2024,0.855
RE1,PWRNGSF07,2025,0.855
RE1,PWRNGSF07,2026,0.855
RE1,PWRNGSF07,2027,0.855
RE1,PWRNGSF07,2028,0.855
RE1,PWRNGSF07,2029,0.855
RE1,PWRNGSF07,2030,0.855
RE1,PWRNGSF07,2031,0.855
RE1,PWRNGSF07,2032,0.855
RE1,PWRNGSF07,2033,0.855
RE1,PWRNGSF07,2034,0.855
RE1,PWRNGSF07,2035,0.855
RE1,PWRNGSF07,2036,0.855
RE1,PWRNGSF07,2037,0.855
RE1,PWRNGSF07,2038,0.855
RE1,PWRNGSF07,2039,0.855
RE1,PWRNGSF07,2040,0.855
RE1,PWRNGSF07,2041,0.855
RE1,PWRNGSF07,2042,0.855
RE1,PWRNGSF07,2043,0.855
RE1,PWRNGSF07,2044,0.855
RE1,PWRNGSF07,2045,0.855
RE1,PWRNGSF07,2046,0.855
RE1,PWRNGSF07,2047,0.855
RE1,PWRNGSF07,2048,0.855
RE1,PWRNGSF07,2049,0.855
RE1,PWRNGSF07,2050,0.855
RE1,PWRNGSG01,2017,27.5762
RE1,PWRNGSG01,2018,27.5762
RE1,PWRNGSG01,2019,27.5762
RE1,PWRNGSG01,2020,29.2665
RE1,PWRNGSG01,2021,34.662
RE1,PWRNGSG01,2022,36.681
RE1,PWRNGSG01,2023,37.3878
RE1,PWRNGSG01,2024,42.695
RE1,PWRNGSG01,2025,43.4203
RE1,PWRNGSG01,2026,44.2241
RE1,PWRNGSG01,2027,44.6644
RE1,PWRNGSG01,2028,45.2427
RE1,PWRNGSG01,2029,45.9231
RE1,PWRNGSG01,2030,45.9231
RE1,PWRNGSG01,2031,45.9231
RE1,PWRNGSG01,2032,45.9231
RE1,PWRNGSG01,2033,46.3528
RE1,PWRNGSG01,2034,48.6838
RE1,PWRNGSG01,2035,49.0045
RE1,PWRNGSG01,2036,50.6012
RE1,PWRNGSG01,2037,53.2129
RE1,PWRNGSG01,2038,55.6327
RE1,PWRNGSG01,2039,57.7963
RE1,PWRNGSG01,2040,60.6557
RE1,PWRNGSG01,2041,63.6394
RE1,PWRNGSG01,2042,66.7906
RE1,PWRNGSG01,2043,70.3758
RE1,PWRNGSG01,2044,73.063
RE1,PWRNGSG01,2045,75.9411
RE1,PWRNGSG01,2046,79.6104
RE1,PWRNGSG01,2047,83.4163
RE1,PWRNGSG01,2048,87.3562
RE1,PWRNGSG01,2049,89.6951
RE1,PWRNGSG01,2050,96.8096
RE1,PWRNGSG02,2017,0.0
RE1,PWRNGSG02,2018,0.0
RE1,PWRNGSG02,2019,0.0
RE1,PWRNGSG02,2020,0.0
RE1,PWRNGSG02,2021,0.0
RE1,PWRNGSG02,2022,0.0
RE1,PWRNGSG02,2023,0.0
RE1,PWRNGSG02,2024,0.0
RE1,PWRNGSG02,2025,0.0
RE1,PWRNGSG02,2026,0.0
RE1,PWRNGSG02,2027,0.0
RE1,PWRNGSG02,2028,0.0
RE1,PWRNGSG02,2029,0.0
RE1,PWRNGSG02,2030,0.0
RE1,PWRNGSG02,2031,0.0
RE1,PWRNGSG02,2032,0.0
RE1,PWRNGSG02,2033,0.0
RE1,PWRNGSG02,2034,0.0
RE1,PWRNGSG02,2035,0.0
RE1,PWRNGSG02,2036,0.0
RE1,PWRNGSG02,2037,0.0
RE1,PWRNGSG02,2038,0.0839
RE1,PWRNGSG02,2039,0.2722
RE1,PWRNGSG02,2040,0.2899
RE1,PWRNGSG02,2041,0.307
RE1,PWRNGSG02,2042,0.307
RE1,PWRNGSG02,2043,0.4845
RE1,PWRNGSG02,2044,0.6877
RE1,PWRNGSG02,2045,0.8774
RE1,PWRNGSG02,2046,0.8774
RE1,PWRNGSG02,2047,0.8774
RE1,PWRNGSG02,2048,1.4114
RE1,PWRNGSG02,2049,1.9454
RE1,PWRNGSG02,2050,2.4794
RE1,PWRNGSG03,2017,0.415
RE1,PWRNGSG03,2018,0.415
RE1,PWRNGSG03,2019,0.415
RE1,PWRNGSG03,2020,0.415
RE1,PWRNGSG03,2021,0.415
RE1,PWRNGSG03,2022,0.415
RE1,PWRNGSG03,2023,0.415
RE1,PWRNGSG03,2024,0.415
RE1,PWRNGSG03,2025,0.415
RE1,PWRNGSG03,2026,0.415
RE1,PWRNGSG03,2027,0.415
RE1,PWRNGSG03,2028,0.415
RE1,PWRNGSG03,2029,0.415
RE1,PWRNGSG03,2030,0.415
RE1,PWRNGSG03,2031,0.415
RE1,PWRNGSG03,2032,0.415
RE1,PWRNGSG03,2033,0.415
RE1,PWRNGSG03,2034,0.415
RE1,PWRNGSG03,2035,0.415
RE1,PWRNGSG03,2036,0.415
RE1,PWRNGSG03,2037,0.415
RE1,PWRNGSG03,2038,0.415
RE1,PWRNGSG03,2039,0.415
RE1,PWRNGSG03,2040,0.415
RE1,PWRNGSG03,2041,0.415
RE1,PWRNGSG03,2042,0.415
RE1,PWRNGSG03,2043,0.415
RE1,PWRNGSG03,2044,0.415
RE1,PWRNGSG03,2045,0.415
RE1,PWRNGSG03,2046,0.415
RE1,PWRNGSG03,2047,0.415
RE1,PWRNGSG03,2048,0.415
RE1,PWRNGSG03,2049,0.415
RE1,PWRNGSG03,2050,0.415
RE1,PWRNGSG04,2017,0.0364
RE1,PWRNGSG04,2018,0.0364
RE1,PWRNGSG04,2019,0.0364
RE1,PWRNGSG04,2020,0.0364
RE1,PWRNGSG04,2021,0.0364
RE1,PWRNGSG04,2022,0.0364
RE1,PWRNGSG04,2023,0.0364
RE1,PWRNGSG04,2024,0.0364
RE1,PWRNGSG04,2025,0.0364
RE1,PWRNGSG04,2026,0.0364
RE1,PWRNGSG04,2027,0.0364
RE1,PWRNGSG04,2028,0.0364
RE1,PWRNGSG04,2029,0.0364
RE1,PWRNGSG04,2030,0.0364
RE1,PWRNGSG04,2031,0.0364
RE1,PWRNGSG04,2032,0.0364
RE1,PWRNGSG04,2033,0.0364
RE1,PWRNGSG04,2034,0.0364
RE1,PWRNGSG04,2035,0.0364
RE1,PWRNGSG04,2036,0.0364
RE1,PWRNGSG04,2037,0.0364
RE1,PWRNGSG04,2038,0.0364
RE1,PWRNGSG04,2039,0.0364
RE1,PWRNGSG04,2040,0.0364
RE1,PWRNGSG04,2041,0.0364
RE1,PWRNGSG04,2042,0.0364
RE1,PWRNGSG04,2043,0.0364
RE1,PWRNGSG04,2044,0.0364
RE1,PWRNGSG04,2045,0.0364
RE1,PWRNGSG04,2046,0.0364
RE1,PWRNGSG04,2047,0.0364
RE1,PWRNGSG04,2048,0.0364
RE1,PWRNGSG04,2049,0.0364
RE1,PWRNGSG04,2050,0.0364
RE1,PWRNGSH01,2017,11.8464
RE1,PWRNGSH01,2018,11.8464
RE1,PWRNGSH01,2019,11.8464
RE1,PWRNGSH01,2020,11.8464
RE1,PWRNGSH01,2021,11.8464
RE1,PWRNGSH01,2022,11.8464
RE1,PWRNGSH01,2023,0.0
RE1,PWRNGSH01,2024,0.0
RE1,PWRNGSH01,2025,0.0
RE1,PWRNGSH01,2026,0.0
RE1,PWRNGSH01,2027,0.0
RE1,PWRNGSH01,2028,0.0
RE1,PWRNGSH01,2029,0.0
RE1,PWRNGSH01,2030,0.0
RE1,PWRNGSH01,2031,0.0
RE1,PWRNGSH01,2032,0.0
RE1,PWRNGSH01,2033,0.0
RE1,PWRNGSH01,2034,0.0
RE1,PWRNGSH01,2035,0.0
RE1,PWRNGSH01,2036,0.0
RE1,PWRNGSH01,2037,0.0
RE1,PWRNGSH01,2038,0.0
RE1,PWRNGSH01,2039,0.0
RE1,PWRNGSH01,2040,0.0
RE1,PWRNGSH01,2041,0.0
RE1,PWRNGSH01,2042,0.0
RE1,PWRNGSH01,2043,0.0
RE1,PWRNGSH01,2044,0.0
RE1,PWRNGSH01,2045,1.1432
RE1,PWRNGSH01,2046,4.8452
RE1,PWRNGSH01,2047,8.5472
RE1,PWRNGSH01,2048,12.2492
RE1,PWRNGSH01,2049,15.9512
RE1,PWRNGSH01,2050,19.6532
RE1,PWRNGSH02,2017,1.8423
RE1,PWRNGSH02,2018,1.8423
RE1,PWRNGSH02,2019,1.8423
RE1,PWRNGSH02,2020,1.8423
RE1,PWRNGSH02,2021,1.8423
RE1,PWRNGSH02,2022,1.8423
RE1,PWRNGSH02,2023,1.5219
RE1,PWRNGSH02,2024,0.7209
RE1,PWRNGSH02,2025,0.7209
RE1,PWRNGSH02,2026,0.7209
RE1,PWRNGSH02,2027,0.7209
RE1,PWRNGSH02,2028,0.7209
RE1,PWRNGSH02,2029,0.7209
RE1,PWRNGSH02,2030,0.7209
RE1,PWRNGSH02,2031,0.7209
RE1,PWRNGSH02,2032,0.7209
RE1,PWRNGSH02,2033,0.7209
RE1,PWRNGSH02,2034,0.7209
RE1,PWRNGSH02,2035,0.7209
RE1,PWRNGSH02,2036,0.7209
RE1,PWRNGSH02,2037,0.7209
RE1,PWRNGSH02,2038,0.7209
RE1,PWRNGSH02,2039,0.7209
RE1,PWRNGSH02,2040,0.7209
RE1,PWRNGSH02,2041,0.7209
RE1,PWRNGSH02,2042,0.7209
RE1,PWRNGSH02,2043,0.7209
RE1,PWRNGSH02,2044,0.7209
RE1,PWRNGSH02,2045,0.7209
RE1,PWRNGSH02,2046,0.7209
RE1,PWRNGSH02,2047,0.7209
RE1,PWRNGSH02,2048,1.1258
RE1,PWRNGSH02,2049,1.5676
RE1,PWRNGSH02,2050,2.0436
RE1,PWRNGSH03,2017,34.5401
RE1,PWRNGSH03,2018,34.5401
RE1,PWRNGSH03,2019,34.5401
RE1,PWRNGSH03,2020,34.5401
RE1,PWRNGSH03,2021,34.5401
RE1,PWRNGSH03,2022,34.5401
RE1,PWRNGSH03,2023,34.5401
RE1,PWRNGSH03,2024,34.5401
RE1,PWRNGSH03,2025,34.5401
RE1,PWRNGSH03,2026,34.5401
RE1,PWRNGSH03,2027,34.5401
RE1,PWRNGSH03,2028,34.5401
RE1,PWRNGSH03,2029,34.5401
RE1,PWRNGSH03,2030,34.5401
RE1,PWRNGSH03,2031,34.5401
RE1,PWRNGSH03,2032,34.5401
RE1,PWRNGSH03,2033,34.5401
RE1,PWRNGSH03,2034,34.5401
RE1,PWRNGSH03,2035,34.5401
RE1,PWRNGSH03,2036,34.5401
RE1,PWRNGSH03,2037,34.5401
RE1,PWRNGSH03,2038,34.5401
RE1,PWRNGSH03,2039,34.5401
RE1,PWRNGSH03,2040,34.5401
RE1,PWRNGSH03,2041,34.5401
RE1,PWRNGSH03,2042,34.5401
RE1,PWRNGSH03,2043,34.5401
RE1,PWRNGSH03,2044,34.5401
RE1,PWRNGSH03,2045,34.5401
RE1,PWRNGSH03,2046,34.5401
RE1,PWRNGSH03,2047,34.5401
RE1,PWRNGSH03,2048,34.5401
RE1,PWRNGSH03,2049,34.5401
RE1,PWRNGSH03,2050,34.5401
RE1,PWRNGSH04,2017,0.7342
RE1,PWRNGSH04,2018,0.7342
RE1,PWRNGSH04,2019,0.7342
RE1,PWRNGSH04,2020,0.7342
RE1,PWRNGSH04,2021,0.7342
RE1,PWRNGSH04,2022,0.7342
RE1,PWRNGSH04,2023,0.7342
RE1,PWRNGSH04,2024,0.7342
RE1,PWRNGSH04,2025,0.7342
RE1,PWRNGSH04,2026,0.7342
RE1,PWRNGSH04,2027,0.7342
RE1,PWRNGSH04,2028,0.7342
RE1,PWRNGSH04,2029,0.7342
RE1,PWRNGSH04,2030,0.7342
RE1,PWRNGSH04,2031,0.7342
RE1,PWRNGSH04,2032,0.7342
RE1,PWRNGSH04,2033,0.7342
RE1,PWRNGSH04,2034,0.7342
RE1,PWRNGSH04,2035,0.7342
RE1,PWRNGSH04,2036,0.7342
RE1,PWRNGSH04,2037,0.7342
RE1,PWRNGSH04,2038,0.7342
RE1,PWRNGSH04,2039,0.7342
RE1,PWRNGSH04,2040,0.7342
RE1,PWRNGSH04,2041,0.7342
RE1,PWRNGSH04,2042,0.7342
RE1,PWRNGSH04,2043,0.7342
RE1,PWRNGSH04,2044,0.7342
RE1,PWRNGSH04,2045,0.7342
RE1,PWRNGSH04,2046,0.7342
RE1,PWRNGSH04,2047,0.7342
RE1,PWRNGSH04,2048,0.7342
RE1,PWRNGSH04,2049,0.7342
RE1,PWRNGSH04,2050,0.7342
RE1,PWRNGSI01,2017,0.0
RE1,PWRNGSI01,2018,0.0
RE1,PWRNGSI01,2019,0.0
RE1,PWRNGSI01,2020,3.8
RE1,PWRNGSI01,2021,3.8
RE1,PWRNGSI01,2022,3.8
RE1,PWRNGSI01,2023,3.8
RE1,PWRNGSI01,2024,3.8
RE1,PWRNGSI01,2025,3.8
RE1,PWRNGSI01,2026,3.8
RE1,PWRNGSI01,2027,3.8
RE1,PWRNGSI01,2028,3.8
RE1,PWRNGSI01,2029,3.8
RE1,PWRNGSI01,2030,3.8
RE1,PWRNGSI01,2031,3.8
RE1,PWRNGSI01,2032,3.8
RE1,PWRNGSI01,2033,3.8
RE1,PWRNGSI01,2034,3.8
RE1,PWRNGSI01,2035,3.8
RE1,PWRNGSI01,2036,3.8
RE1,PWRNGSI01,2037,3.8
RE1,PWRNGSI01,2038,3.8
RE1,PWRNGSI01,2039,3.8
RE1,PWRNGSI01,2040,4.3644
RE1,PWRNGSI01,2041,5.6701
RE1,PWRNGSI01,2042,6.9027
RE1,PWRNGSI01,2043,7.9784
RE1,PWRNGSI01,2044,9.0963
RE1,PWRNGSI01,2045,10.9518
RE1,PWRNGSI01,2046,13.278
RE1,PWRNGSI01,2047,17.078
RE1,PWRNGSI01,2048,20.878
RE1,PWRNGSI01,2049,24.6343
RE1,PWRNGSI01,2050,24.6343
RE1,PWRNGSP01,2017,1.4808
RE1,PWRNGSP01,2018,1.4808
RE1,PWRNGSP01,2019,1.4808
RE1,PWRNGSP01,2020,1.4808
